time,vehicle_1,vehicle_2,vehicle_1_type,vehicle_2_type,vehicle_1_latitude,vehicle_1_longitude,vehicle_2_latitude,vehicle_2_longitude,vehicle_1_speed,vehicle_2_speed,distance_m,relative_speed
106.0,car_006,car_008,car,car,12.916728,77.63067,12.916816,77.62937,13.72,16.43,140.89570005151316,2.709999999999999
106.0,car_007,car_008,car,car,12.916778,77.629492,12.916816,77.62937,11.81,16.43,13.222714164631792,4.619999999999999
106.0,car_008,car_009,car,car,12.916816,77.62937,12.917005,77.628031,16.43,16.41,145.12284752543817,0.019999999999999574
107.0,bike_001,car_002,motorcycle,car,12.91624,77.636263,12.916214,77.636241,15.03,13.85,2.38492606486737,1.1799999999999997
107.0,bike_001,car_003,motorcycle,car,12.91624,77.636263,12.916264,77.636041,15.03,15.85,24.060727801996162,0.8200000000000003
107.0,bike_001,car_004,motorcycle,car,12.91624,77.636263,12.916302,77.635241,15.03,15.68,110.76590260636114,0.6500000000000004
107.0,bike_002,bike_003,motorcycle,motorcycle,12.916706,77.630554,12.916681,77.631054,11.51,13.27,54.190652803431114,1.7599999999999998
107.0,bike_002,car_006,motorcycle,car,12.916706,77.630554,12.916723,77.630789,11.51,12.93,25.46961583558942,1.42
107.0,bike_002,car_007,motorcycle,car,12.916706,77.630554,12.916771,77.629601,11.51,11.89,103.28740127470554,0.3800000000000008
107.0,bike_002,car_008,motorcycle,car,12.916706,77.630554,12.916806,77.629512,11.51,15.39,112.93341367821975,3.880000000000001
107.0,bike_003,car_006,motorcycle,car,12.916681,77.631054,12.916723,77.630789,13.27,12.93,28.721149161010285,0.33999999999999986
107.0,bike_004,car_007,motorcycle,car,12.916814,77.629027,12.916771,77.629601,15.39,11.89,62.21087580320528,3.5
107.0,bike_004,car_008,motorcycle,car,12.916814,77.629027,12.916806,77.629512,15.39,15.39,52.564889933455966,0.0
107.0,bike_004,car_009,motorcycle,car,12.916814,77.629027,12.916962,77.628174,15.39,16.3,92.44959083753777,0.9100000000000001
107.0,bike_005,car_010,motorcycle,car,12.917666,77.625563,12.917499,77.626329,15.78,15.8,83.02038401445938,0.02000000000000135
107.0,car_002,car_003,car,car,12.916214,77.636241,12.916264,77.636041,13.85,15.85,21.676509059734737,2.0
107.0,car_002,car_004,car,car,12.916214,77.636241,12.916302,77.635241,13.85,15.68,108.38158564824572,1.83
107.0,car_003,car_004,car,car,12.916264,77.636041,12.916302,77.635241,15.85,15.68,86.70518356123056,0.16999999999999993
107.0,car_004,car_005,car,car,12.916302,77.635241,12.916378,77.634141,15.68,16.19,119.21964830823448,0.5100000000000016
107.0,car_006,car_007,car,car,12.916723,77.630789,12.916771,77.629601,12.93,11.89,128.75694558015095,1.0399999999999991
107.0,car_006,car_008,car,car,12.916723,77.630789,12.916806,77.629512,12.93,15.39,138.40292618901918,2.460000000000001
107.0,car_007,car_008,car,car,12.916771,77.629601,12.916806,77.629512,11.89,15.39,9.646167819741216,3.5
107.0,car_008,car_009,car,car,12.916806,77.629512,12.916962,77.628174,15.39,16.3,145.01433423783362,0.9100000000000001
108.0,bike_001,car_002,motorcycle,car,12.916226,77.636396,12.916199,77.636372,14.53,14.36,2.6016830311503245,0.16999999999999993
108.0,bike_001,car_003,motorcycle,car,12.916226,77.636396,12.91625,77.636175,14.53,14.59,23.952347896289233,0.0600000000000005
108.0,bike_001,car_004,motorcycle,car,12.916226,77.636396,12.916296,77.635393,14.53,16.47,108.70667902613718,1.9399999999999995
108.0,bike_002,bike_003,motorcycle,motorcycle,12.916701,77.630645,12.916669,77.631185,9.77,14.3,58.52591651097064,4.530000000000001
108.0,bike_002,car_006,motorcycle,car,12.916701,77.630645,12.916688,77.630903,9.77,12.63,27.962376909196315,2.860000000000001
108.0,bike_002,car_007,motorcycle,car,12.916701,77.630645,12.916762,77.629717,9.77,12.65,100.57786566426465,2.880000000000001
108.0,bike_002,car_008,motorcycle,car,12.916701,77.630645,12.916795,77.629664,9.77,16.6,106.32215149629178,6.830000000000002
108.0,bike_003,car_006,motorcycle,car,12.916669,77.631185,12.916688,77.630903,14.3,12.63,30.56354000932305,1.67
108.0,bike_004,car_007,motorcycle,car,12.916802,77.629172,12.916762,77.629717,15.85,12.65,59.06781796831573,3.1999999999999993
108.0,bike_004,car_008,motorcycle,car,12.916802,77.629172,12.916795,77.629664,15.85,16.6,53.323560306660305,0.7500000000000018
108.0,bike_004,car_009,motorcycle,car,12.916802,77.629172,12.916921,77.628313,15.85,15.76,93.09972804008473,0.08999999999999986
108.0,bike_005,car_010,motorcycle,car,12.917649,77.625706,12.91746,77.626474,15.71,16.29,83.23733064458207,0.5799999999999983
108.0,car_002,car_003,car,car,12.916199,77.636372,12.91625,77.636175,14.36,14.59,21.351378137388103,0.23000000000000043
108.0,car_002,car_004,car,car,12.916199,77.636372,12.916296,77.635393,14.36,16.47,106.1056120713643,2.1099999999999994
108.0,car_003,car_004,car,car,12.91625,77.636175,12.916296,77.635393,14.59,16.47,84.75433668126223,1.879999999999999
108.0,car_004,car_005,car,car,12.916296,77.635393,12.916365,77.634282,16.47,15.38,120.41183168007771,1.089999999999998
108.0,car_006,car_007,car,car,12.916688,77.630903,12.916762,77.629717,12.63,12.65,128.5402409504979,0.019999999999999574
108.0,car_006,car_008,car,car,12.916688,77.630903,12.916795,77.629664,12.63,16.6,134.284518584622,3.9700000000000006
108.0,car_007,car_008,car,car,12.916762,77.629717,12.916795,77.629664,12.65,16.6,5.7445619488580215,3.950000000000001
108.0,car_008,car_009,car,car,12.916795,77.629664,12.916921,77.628313,16.6,15.76,146.42319296206304,0.8400000000000016
109.0,bike_001,car_002,motorcycle,car,12.916211,77.636531,12.916185,77.636503,14.71,14.21,3.0351008268350586,0.5
109.0,bike_001,car_003,motorcycle,car,12.916211,77.636531,12.916264,77.636308,14.71,14.84,24.169284446240436,0.129999999999999
109.0,bike_001,car_004,motorcycle,car,12.916211,77.636531,12.91629,77.635539,14.71,15.79,107.51451202668814,1.0799999999999983
109.0,bike_002,bike_003,motorcycle,motorcycle,12.916696,77.630738,12.916655,77.631325,10.11,15.26,63.6198552357881,5.15
109.0,bike_002,car_006,motorcycle,car,12.916696,77.630738,12.916682,77.631027,10.11,13.46,31.32219711569667,3.3500000000000014
109.0,bike_002,car_007,motorcycle,car,12.916696,77.630738,12.916754,77.629835,10.11,12.78,97.86833212709055,2.67
109.0,bike_002,car_008,motorcycle,car,12.916696,77.630738,12.916785,77.629812,10.11,16.07,100.36117851639901,5.960000000000001
109.0,bike_003,car_006,motorcycle,car,12.916655,77.631325,12.916682,77.631027,15.26,13.46,32.29766186398664,1.799999999999999
109.0,bike_004,car_007,motorcycle,car,12.916791,77.629315,12.916754,77.629835,15.52,12.78,56.35828424982955,2.74
109.0,bike_004,car_008,motorcycle,car,12.916791,77.629315,12.916785,77.629812,15.52,16.07,53.865468180359855,0.5500000000000007
109.0,bike_004,car_009,motorcycle,car,12.916791,77.629315,12.916884,77.628451,15.52,15.66,93.64153047642745,0.14000000000000057
109.0,bike_005,car_010,motorcycle,car,12.917625,77.625836,12.917421,77.626616,14.38,16.08,84.5380308514277,1.6999999999999975
109.0,car_002,car_003,car,car,12.916185,77.636503,12.916264,77.636308,14.21,14.84,21.13494189795725,0.629999999999999
109.0,car_002,car_004,car,car,12.916185,77.636503,12.91629,77.635539,14.21,15.79,104.47992614548154,1.5799999999999983
109.0,car_003,car_004,car,car,12.916264,77.636308,12.91629,77.635539,14.84,15.79,83.3453448257195,0.9499999999999993
109.0,car_004,car_005,car,car,12.91629,77.635539,12.916354,77.634429,15.79,16.06,120.30344401103703,0.2699999999999996
109.0,car_006,car_007,car,car,12.916682,77.631027,12.916754,77.629835,13.46,12.78,129.19052740091027,0.6800000000000015
109.0,car_006,car_008,car,car,12.916682,77.631027,12.916785,77.629812,13.46,16.07,131.68336416826904,2.6099999999999994
109.0,car_007,car_008,car,car,12.916754,77.629835,12.916785,77.629812,12.78,16.07,2.493494164948643,3.290000000000001
109.0,car_007,car_009,car,car,12.916754,77.629835,12.916884,77.628451,12.78,15.66,149.9998036620479,2.880000000000001
109.0,car_008,car_009,car,car,12.916785,77.629812,12.916884,77.628451,16.07,15.66,147.50693968700898,0.41000000000000014
110.0,bike_001,car_002,motorcycle,car,12.916195,77.636668,12.916169,77.636637,14.93,14.62,3.360204885250529,0.3100000000000005
110.0,bike_001,car_003,motorcycle,car,12.916195,77.636668,12.916248,77.636459,14.93,16.59,22.651960117234825,1.6600000000000001
110.0,bike_001,car_004,motorcycle,car,12.916195,77.636668,12.916274,77.635689,14.93,16.31,106.10556136579193,1.379999999999999
110.0,bike_002,bike_003,motorcycle,motorcycle,12.916692,77.630828,12.916642,77.631455,9.87,14.23,67.9551278686467,4.360000000000001
110.0,bike_002,bike_004,motorcycle,motorcycle,12.916692,77.630828,12.916781,77.629448,9.87,14.44,149.5662157812289,4.57
110.0,bike_002,car_006,motorcycle,car,12.916692,77.630828,12.916672,77.631152,9.87,13.62,35.11555201066065,3.75
110.0,bike_002,car_007,motorcycle,car,12.916692,77.630828,12.916747,77.629945,9.87,11.95,95.70070405852657,2.08
110.0,bike_002,car_008,motorcycle,car,12.916692,77.630828,12.916775,77.629955,9.87,15.55,94.61696383705224,5.6800000000000015
110.0,bike_003,car_006,motorcycle,car,12.916642,77.631455,12.916672,77.631152,14.23,13.62,32.83957884546157,0.6100000000000012
110.0,bike_004,car_007,motorcycle,car,12.916781,77.629448,12.916747,77.629945,14.44,11.95,53.86551251283215,2.49
110.0,bike_004,car_008,motorcycle,car,12.916781,77.629448,12.916775,77.629955,14.44,15.55,54.949282567058845,1.1100000000000012
110.0,bike_004,car_009,motorcycle,car,12.916781,77.629448,12.91685,77.628591,14.44,15.68,92.88279284845851,1.2400000000000002
110.0,bike_005,car_010,motorcycle,car,12.917598,77.62597,12.917381,77.626762,14.9,16.45,85.83871921562988,1.549999999999999
110.0,car_002,car_003,car,car,12.916169,77.636637,12.916248,77.636459,14.62,16.59,19.292511325419525,1.9700000000000006
110.0,car_002,car_004,car,car,12.916169,77.636637,12.916274,77.635689,14.62,16.31,102.74583271775136,1.6899999999999995
110.0,car_003,car_004,car,car,12.916248,77.636459,12.916274,77.635689,16.59,16.31,83.45373159290466,0.28000000000000114
110.0,car_004,car_005,car,car,12.916274,77.635689,12.916343,77.634576,16.31,15.94,120.6286050086743,0.3699999999999992
110.0,car_006,car_007,car,car,12.916672,77.631152,12.916747,77.629945,13.62,11.95,130.81625603311062,1.67
110.0,car_006,car_008,car,car,12.916672,77.631152,12.916775,77.629955,13.62,15.55,129.7325092361873,1.9300000000000015
110.0,car_007,car_008,car,car,12.916747,77.629945,12.916775,77.629955,11.95,15.55,1.085173722126967,3.6000000000000014
110.0,car_007,car_009,car,car,12.916747,77.629945,12.91685,77.628591,11.95,15.68,146.7483034423245,3.7300000000000004
110.0,car_008,car_009,car,car,12.916775,77.629955,12.91685,77.628591,15.55,15.68,147.8320428351631,0.129999999999999
111.0,bike_001,car_002,motorcycle,car,12.916177,77.636811,12.916153,77.636769,15.71,14.39,4.552260927117956,1.3200000000000003
