timestamp,vehicle_id,vehicle_type,x,y,speed,acceleration,lane,road,network_vehicle_count,neighbor_count,neighbor_distance,relative_speed,in_rsu_range,application_type,application_priority,channel_id,channel_name,channel_utilization,interference_dbm,sinr_db,throughput_mbps,latency_ms,packet_delivery_ratio
293.0,34,car,2525.8,9612.01,15.85,-0.72,111814615#2_1,111814615#2,93,1,4.71,0.66,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.161,-113.24,42.72,1419.18,0.4,1.0
293.0,35,car,2527.31,9607.55,16.51,1.1,111814615#2_0,111814615#2,93,1,4.71,0.66,0,safety,1,1,CH1_5.86GHz_V2V,0.172,-116.14,55.62,184.78,0.46,1.0
293.0,37,car,2197.54,10353.1,15.47,-0.67,332773260#8_0,332773260#8,93,0,349.68,12.77,0,infotainment,5,1,CH1_5.86GHz_V2V,0.172,-118.08,-12.92,0.719,56.08,0.0054
293.0,38,motorcycle,6221.27,12429.34,7.13,0.88,1497089835#0_0,1497089835#0,93,0,358.84,1.99,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.161,-150.0,-52.19,0.058,69.71,0.0
293.0,39,car,4435.52,11874.45,15.5,0.07,217565204#4_0,217565204#4,93,5,25.56,1.09,0,safety,1,2,CH2_5.88GHz_EMERG,0.172,-52.38,-2.36,6.601,0.81,0.1784
293.0,4,motorcycle,3148.11,10111.73,15.32,0.42,545604697#1_0,545604697#1,93,2,292.66,0.16,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.172,-115.58,-18.8,0.378,11.03,0.0007
293.0,40,motorcycle,4058.86,8632.37,15.8,-0.71,1246426789#0_0,1246426789#0,93,3,11.66,0.21,1,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.161,-67.27,-55.38,0.014,277.66,0.0
293.0,41,car,3411.7,9444.8,15.61,-0.07,133903616#15_0,133903616#15,93,2,90.37,0.47,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.161,-126.08,-6.84,108.647,0.43,0.0434
293.0,42,car,3571.47,9144.88,0.0,0.0,1110178624#6_0,1110178624#6,93,5,3.2,0.0,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.161,-60.99,10.57,1453.04,0.4,0.9526
293.0,43,car,2263.92,8874.78,0.0,0.0,24231604#2_1,24231604#2,93,2,3.2,0.0,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.172,-115.81,61.48,408.448,0.47,1.0
293.0,44,car,2029.81,10876.62,16.17,-0.06,1251954790#1_0,1251954790#1,93,4,36.14,0.32,0,safety,1,3,CH3_5.90GHz_V2I,0.161,-123.13,41.93,278.549,0.4,1.0
293.0,45,car,4437.92,11899.9,16.59,0.06,217565204#4_0,217565204#4,93,5,25.56,1.09,0,infotainment,5,2,CH2_5.88GHz_EMERG,0.172,-53.28,0.37,10.619,4.21,0.3607
293.0,46,car,4441.97,11971.35,15.66,-0.25,217565204#3_0,217565204#3,93,5,67.1,0.83,0,infotainment,5,3,CH3_5.90GHz_V2I,0.161,-57.68,-0.13,19.571,2.43,0.3218
293.0,47,car,2003.98,9744.94,10.87,-0.09,-208261961#2_0,-208261961#2,93,0,538.49,4.98,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.161,-129.13,-41.3,0.014,832.21,0.0
293.0,48,car,6982.86,10968.66,15.97,-0.11,-217568905#7_0,-217568905#7,93,0,651.42,0.43,0,safety,1,1,CH1_5.86GHz_V2V,0.172,-133.61,-22.81,0.075,32.27,0.0001
293.0,49,car,2142.13,11648.1,9.98,-0.75,:cluster_3157768120_3740962156_61748553_3_0,:cluster_3157768120_3740962156_61748553_3,93,3,141.41,5.48,0,safety,1,2,CH2_5.88GHz_EMERG,0.172,-125.34,24.12,80.167,0.47,0.9996
293.0,5,car,2435.55,8334.69,16.31,0.85,239438610#0_1,239438610#0,93,0,437.14,7.81,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.172,-115.48,-32.17,0.018,228.79,0.0
293.0,50,car,5396.44,13354.68,16.03,-0.44,40542208#2_0,40542208#2,93,0,896.11,0.17,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.161,-132.16,-48.03,0.014,277.67,0.0
293.0,51,car,4369.11,11217.17,16.21,0.57,217565204#12_0,217565204#12,93,0,334.42,1.34,0,safety,1,3,CH3_5.90GHz_V2I,0.161,-118.77,-8.94,3.465,1.08,0.0213
293.0,52,car,2602.5,7497.16,16.31,0.42,1155963376#2_0,1155963376#2,93,1,242.95,0.26,1,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.161,-136.23,-51.14,0.058,208.35,0.0
293.0,53,truck,6589.06,12446.29,7.85,0.44,1497089832#1_0,1497089832#1,93,2,30.79,0.34,0,infotainment,5,1,CH1_5.86GHz_V2V,0.172,-137.8,45.21,150.182,0.71,1.0
293.0,54,car,2058.83,10855.08,16.49,0.74,1251954786#2_0,1251954786#2,93,4,36.14,0.32,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.172,-92.93,40.54,269.342,0.49,1.0
293.0,55,car,4140.6,7607.67,0.0,0.0,:12067305544_3_0,:12067305544_3,93,3,18.08,12.75,0,safety,1,1,CH1_5.86GHz_V2V,0.172,-119.48,50.57,167.979,0.46,1.0
293.0,57,motorcycle,2156.55,8671.22,8.5,0.04,:cluster_10091816498_11896408350_11896408351_11896408352_#2more_10_0,:cluster_10091816498_11896408350_11896408351_11896408352_#2more_10,93,2,230.14,8.5,0,safety,1,2,CH2_5.88GHz_EMERG,0.172,-127.75,-7.39,2.416,1.44,0.036
293.0,58,car,6846.44,12406.6,15.97,0.0,431532857#4_0,431532857#4,93,3,169.35,7.66,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.161,-135.79,-24.79,0.478,25.5,0.0001
293.0,59,car,4355.31,11710.91,16.2,0.78,217565204#4_0,217565204#4,93,3,182.15,0.7,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.161,-150.0,-38.63,0.079,152.13,0.0
293.0,6,bus,3572.06,9137.91,0.0,0.0,1110178624#6_0,1110178624#6,93,5,6.99,0.0,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.161,-65.87,4.8,803.189,0.4,0.7273
293.0,60,emergency,3037.12,7735.42,16.0,-0.38,1073384217#1_2,1073384217#1,93,1,274.25,9.05,0,emergency,2,3,CH3_5.90GHz_V2I,0.161,-124.96,-13.59,1.237,2.98,0.0043
293.0,61,car,3918.48,13229.42,12.07,2.41,-105318887#2_0,-105318887#2,93,0,684.41,5.63,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.172,-133.92,-31.35,0.021,189.88,0.0
293.0,62,car,4762.44,12546.33,15.87,-0.21,28709481#1_0,28709481#1,93,0,315.76,2.5,0,safety,1,3,CH3_5.90GHz_V2I,0.161,-109.88,-12.55,1.56,1.93,0.0061
293.0,63,motorcycle,3687.15,7228.3,15.46,0.21,:266272842_3_0,:266272842_3,93,3,44.54,0.2,0,safety,1,1,CH1_5.86GHz_V2V,0.172,-122.0,32.23,107.068,0.47,1.0
293.0,64,motorcycle,5665.67,12454.35,15.92,0.87,1212051314#7_0,1212051314#7,93,1,178.93,0.06,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.161,-104.41,-23.13,0.7,6.11,0.0002
293.0,65,motorcycle,2165.26,11787.61,15.46,0.15,:2228090589_1_0,:2228090589_1,93,4,141.41,5.48,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.161,-150.0,-8.82,71.095,0.45,0.0221
293.0,66,car,2008.56,10998.6,15.79,-0.2,:cluster_11853667889_11853667890_3740962134_1_0,:cluster_11853667889_11853667890_3740962134_1,93,3,94.26,3.79,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.172,-94.5,25.17,167.296,0.47,0.9997
293.0,67,car,7343.6,12603.62,4.37,-4.5,-101288980#1_0,-101288980#1,93,0,403.54,3.94,0,infotainment,5,2,CH2_5.88GHz_EMERG,0.172,-113.71,-16.08,0.352,114.22,0.0018
293.0,68,car,2129.12,12421.2,15.88,0.01,27946101#0_1,27946101#0,93,0,634.62,0.42,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.161,-137.32,-47.85,0.014,277.67,0.0
293.0,69,car,7429.23,7904.21,8.7,0.84,-609926717#0_0,-609926717#0,93,0,652.02,4.29,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.172,-134.23,-35.17,0.009,1367.78,0.0
293.0,7,car,3529.86,7236.56,6.02,0.15,1215278280#1_1,1215278280#1,93,3,113.02,9.64,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.161,-119.33,15.39,515.31,0.41,0.9909
293.0,70,car,3642.61,7228.76,15.66,-1.0,-794634830#7_0,-794634830#7,93,3,44.54,0.2,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.161,-129.14,10.58,1454.221,0.4,0.9527
293.0,71,truck,4140.11,7752.77,10.87,-0.43,610166550#0_0,610166550#0,93,3,16.55,2.59,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.161,-62.5,-2.79,243.844,0.41,0.1575
293.0,72,motorcycle,2683.48,7268.1,16.57,1.03,229976708#18_0,229976708#18,93,1,242.95,0.26,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.172,-122.93,-9.47,3.088,1.74,0.0177
293.0,73,car,8226.48,7505.56,13.54,0.45,1185509248#1_0,1185509248#1,93,0,891.36,4.84,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.161,-140.88,-46.84,0.014,277.67,0.0
293.0,74,car,4445.16,12069.14,15.66,-0.46,217565204#2_0,217565204#2,93,4,32.31,0.83,0,infotainment,5,3,CH3_5.90GHz_V2I,0.161,-49.24,-3.52,10.613,4.16,0.1265
293.0,75,car,4294.23,8431.64,13.17,0.71,839092211#1_0,839092211#1,93,1,261.19,3.14,1,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.161,-134.74,-52.02,0.058,69.71,0.0
293.0,76,bus,3411.65,10321.49,13.61,-0.06,:3870649413_7_0,:3870649413_7,93,1,159.57,0.79,0,safety,1,2,CH2_5.88GHz_EMERG,0.172,-122.9,-11.08,1.082,2.66,0.0102
293.0,77,car,2975.1,9875.68,15.48,-0.92,370390351#13_0,370390351#13,93,2,12.79,0.05,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.161,-126.01,46.39,308.226,0.4,1.0
293.0,78,car,1320.25,11340.92,12.33,-0.05,38767920#1_0,38767920#1,93,0,569.42,5.82,0,infotainment,5,1,CH1_5.86GHz_V2V,0.172,-117.83,-24.07,0.056,709.52,0.0
293.0,79,car,4135.88,7625.12,12.75,-0.52,:11260122965_1_0,:11260122965_1,93,3,18.08,12.75,0,safety,1,3,CH3_5.90GHz_V2I,0.161,-130.65,50.33,334.415,0.4,1.0
293.0,8,car,2981.31,9864.5,15.53,-0.06,370390351#13_1,370390351#13,93,2,12.79,0.05,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.172,-101.8,45.39,301.586,0.46,1.0
293.0,80,car,5380.68,8293.05,15.5,-0.11,:266275461_7_0,:266275461_7,93,0,605.85,0.46,0,infotainment,5,2,CH2_5.88GHz_EMERG,0.172,-124.14,-31.68,0.01,4081.29,0.0
293.0,81,car,8460.23,13154.27,13.07,0.26,122912048#6_0,122912048#6,93,0,573.2,7.21,0,infotainment,5,3,CH3_5.90GHz_V2I,0.161,-132.8,-31.99,0.018,2190.89,0.0
293.0,82,car,3528.22,6979.03,4.84,-0.66,-1340257806#4_0,-1340257806#4,93,3,257.54,1.18,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.172,-116.12,-11.59,1.933,6.65,0.0085
293.0,83,bus,4139.75,12581.77,6.44,-0.02,-737232317#5_0,-737232317#5,93,0,343.57,6.93,0,infotainment,5,1,CH1_5.86GHz_V2V,0.172,-132.86,-6.87,2.698,15.27,0.0429
293.0,84,car,1995.41,11618.66,5.99,1.97,:cluster_10053692246_13748635883_4127956339_16_0,:cluster_10053692246_13748635883_4127956339_16,93,5,102.77,9.79,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.161,-130.47,13.35,450.045,0.4,0.9815
293.0,85,car,6851.67,6967.03,8.46,-0.06,-609926717#21_0,-609926717#21,93,0,1100.86,0.24,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.161,-150.0,-58.39,0.058,69.71,0.0
293.0,86,emergency,3751.07,9019.53,11.46,-2.11,-27790751#0_0,-27790751#0,93,5,214.61,11.46,0,emergency,2,1,CH1_5.86GHz_V2V,0.172,-102.96,-8.43,1.936,2.1,0.0253
293.0,87,car,1972.03,11718.74,15.78,0.26,-487959500#11_0,-487959500#11,93,4,102.77,9.79,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.172,-122.12,32.51,108.005,0.48,1.0
293.0,88,car,6692.67,13065.51,11.56,-0.37,137507951#13_0,137507951#13,93,0,452.89,4.31,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.172,-124.03,-20.43,0.13,31.16,0.0004
293.0,89,car,1993.91,10905.49,12.0,2.05,1251954790#1_0,1251954790#1,93,4,46.07,4.17,0,safety,1,1,CH1_5.86GHz_V2V,0.172,-123.49,31.66,105.169,0.47,1.0
293.0,9,car,3703.66,10122.73,15.99,0.03,217565204#12_0,217565204#12,93,1,78.89,0.27,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.161,-124.7,18.06,602.261,0.41,0.9964
293.0,90,car,5923.11,12229.67,9.12,-2.92,-122918714#7_0,-122918714#7,93,0,341.7,6.8,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.161,-112.47,-15.11,0.875,4.96,0.0025
293.0,91,car,3210.36,7116.34,10.73,1.97,-27936940#4_0,-27936940#4,93,0,341.37,4.71,0,safety,1,2,CH2_5.88GHz_EMERG,0.172,-133.11,-22.14,0.088,27.73,0.0001
293.0,92,motorcycle,5069.83,7773.02,15.04,1.45,-24491153#6_0,-24491153#6,93,0,605.85,0.46,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.172,-131.88,-24.21,0.109,37.09,0.0001
293.0,93,car,3225.1,8248.21,6.59,0.3,-123629093#1_0,-123629093#1,93,0,404.43,9.65,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.161,-134.65,-47.39,0.058,208.35,0.0
293.0,94,car,7897.39,13045.8,5.86,-1.19,:1371947803_4_0,:1371947803_4,93,0,573.2,7.21,0,infotainment,5,2,CH2_5.88GHz_EMERG,0.172,-125.43,-28.27,0.021,1864.64,0.0
293.0,95,car,3298.55,10434.06,14.4,0.57,995124324_0,995124324,93,1,159.57,0.79,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.161,-130.56,-17.5,2.543,1.96,0.0011
293.0,96,emergency,1968.19,10617.06,2.7,0.37,:7089555225_1_0,:7089555225_1,93,3,254.69,13.79,0,emergency,2,2,CH2_5.88GHz_EMERG,0.172,-130.03,-16.04,0.354,9.47,0.0018
293.0,97,car,3271.22,9353.51,7.81,-1.32,37786364#2_0,37786364#2,93,2,167.54,7.8,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.172,-114.28,-11.88,1.815,7.06,0.0077
294.0,1,car,3597.76,8869.54,15.91,0.27,1110178624#6_0,1110178624#6,93,4,218.7,8.93,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.183,-123.28,-23.08,0.708,17.44,0.0002
294.0,10,car,6478.21,8316.5,15.83,0.13,377085053_0,377085053,93,0,423.14,3.24,0,safety,1,1,CH1_5.86GHz_V2V,0.161,-133.95,-17.23,0.27,9.28,0.0012
294.0,11,car,2265.28,8877.68,0.0,0.0,24231604#2_0,24231604#2,93,2,3.2,0.0,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.172,-55.16,4.15,739.585,0.46,0.68
294.0,13,car,4436.02,12054.79,16.61,0.13,208944724#10_0,208944724#10,93,4,9.37,0.08,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.183,-66.1,23.59,156.837,0.53,0.9995
294.0,14,car,3609.92,10109.14,15.97,-0.29,217565204#12_0,217565204#12,93,2,79.4,0.52,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.183,-129.03,12.23,414.551,0.51,0.9729
294.0,15,car,6900.87,8296.36,12.59,-0.41,232333948#0_0,232333948#0,93,0,423.14,3.24,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.183,-129.17,-26.19,0.069,173.61,0.0
294.0,16,car,3568.29,9144.56,0.0,0.0,1110178624#6_1,1110178624#6,93,5,3.2,0.0,0,safety,1,2,CH2_5.88GHz_EMERG,0.151,-123.75,53.16,176.602,0.35,1.0
294.0,17,car,1858.6,11781.14,12.86,-1.5,:cluster_308924544_4127956376_0_0,:cluster_308924544_4127956376_0,93,2,144.88,2.59,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.172,-133.02,-11.6,38.586,0.55,0.0085
294.0,18,motorcycle,4276.71,10912.05,16.03,1.16,1150911345_0,1150911345,93,0,308.37,0.16,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.183,-122.67,-10.57,2.425,2.15,0.0121
294.0,19,car,4032.43,8634.93,16.65,0.64,1246426788#5_1,1246426788#5,93,3,10.33,0.52,1,autonomous_driving,4,5,CH5_28GHz_mmWave,0.183,-69.31,-47.93,0.014,832.32,0.0
294.0,20,motorcycle,4115.08,8599.6,15.94,-0.36,1246426789#2_0,1246426789#2,93,4,49.54,0.37,1,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.183,-68.15,-60.0,0.014,277.78,0.0
294.0,21,motorcycle,7002.41,12375.24,10.15,1.84,:cluster_251099557_298830706_1_0,:cluster_251099557_298830706_1,93,1,175.3,6.1,0,safety,1,3,CH3_5.90GHz_V2I,0.151,-116.25,-12.72,1.502,1.94,0.0058
294.0,22,car,2899.12,8468.61,15.95,-0.29,239438610#7_0,239438610#7,93,0,390.44,0.23,0,safety,1,1,CH1_5.86GHz_V2V,0.161,-127.35,-14.82,0.468,5.52,0.0028
294.0,23,car,6339.85,11143.21,15.8,-0.6,-331515392#0_0,-331515392#0,93,0,663.15,0.08,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.172,-148.17,-58.65,0.058,69.76,0.0
294.0,24,truck,3314.83,7711.9,6.49,-0.46,:12683580001_2_0,:12683580001_2,93,1,262.38,10.16,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.183,-116.45,-19.27,0.34,12.28,0.0006
294.0,25,car,3569.41,9177.39,0.0,0.0,1110190684#0_0,1110190684#0,93,5,32.58,0.0,0,infotainment,5,1,CH1_5.86GHz_V2V,0.161,-130.87,36.34,120.722,0.72,1.0
294.0,26,car,4024.03,8640.94,16.13,0.1,1246426788#5_0,1246426788#5,93,3,10.33,0.52,1,safety,1,2,CH2_5.88GHz_EMERG,0.151,-108.0,46.71,155.154,0.36,1.0
294.0,27,car,3358.34,9496.88,15.84,-0.24,133903616#15_0,133903616#15,93,2,90.8,0.43,0,safety,1,3,CH3_5.90GHz_V2I,0.151,-106.99,31.43,208.868,0.35,1.0
294.0,28,motorcycle,4137.88,7778.22,9.11,0.83,610166550#0_1,610166550#0,93,3,14.51,2.09,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.183,-105.75,34.71,1153.009,0.5,1.0
294.0,29,car,6299.32,13317.57,15.98,0.11,766297129_0,766297129,93,0,467.16,3.73,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.172,-150.0,-47.09,0.058,208.4,0.0
294.0,3,car,3104.23,8800.83,15.72,-0.31,-1159872650#15_0,-1159872650#15,93,0,390.44,0.23,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.183,-113.47,-31.28,0.021,559.68,0.0
294.0,30,motorcycle,6611.12,12444.85,8.68,1.17,1497089832#1_0,1497089832#1,93,2,29.82,1.12,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.172,-143.75,5.71,896.334,0.45,0.7858
294.0,31,motorcycle,1881.33,11400.74,5.26,-1.25,:10861612627_3_0,:10861612627_3,93,1,253.16,2.27,0,safety,1,1,CH1_5.86GHz_V2V,0.161,-110.24,-20.4,0.131,18.73,0.0002
294.0,32,car,5471.26,12464.11,15.73,-0.13,1212051314#7_0,1212051314#7,93,1,178.99,0.07,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.183,-121.86,0.62,22.119,0.68,0.3812
294.0,33,truck,4457.92,12442.82,13.87,0.5,28477133#4_0,28477133#4,93,0,335.86,1.75,0,safety,1,2,CH2_5.88GHz_EMERG,0.151,-108.65,-20.22,0.136,17.93,0.0002
294.0,34,car,2532.18,9626.33,15.67,-0.18,111814615#2_1,111814615#2,93,1,4.15,0.83,0,safety,1,3,CH3_5.90GHz_V2I,0.151,-104.56,62.23,413.448,0.35,1.0
294.0,35,car,2534.03,9622.61,16.5,-0.0,111814615#2_0,111814615#2,93,1,4.15,0.83,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.183,-131.19,47.49,1577.679,0.51,1.0
294.0,37,car,2187.01,10341.66,15.55,0.07,332773260#8_0,332773260#8,93,0,349.4,11.76,0,safety,1,1,CH1_5.86GHz_V2V,0.161,-102.73,-15.27,0.422,6.08,0.0024
294.0,38,motorcycle,6214.82,12429.92,6.47,-0.65,1497089835#0_0,1497089835#0,93,0,350.39,1.85,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.183,-120.31,-30.07,0.142,28.67,0.0
294.0,39,car,4431.77,11858.32,16.65,1.15,217565204#4_0,217565204#4,93,5,26.76,1.2,0,safety,1,2,CH2_5.88GHz_EMERG,0.151,-59.51,9.14,32.02,0.41,0.9241
294.0,4,motorcycle,3164.0,10113.98,16.21,0.9,545604697#1_0,545604697#1,93,0,302.03,0.42,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.172,-125.5,-49.86,0.058,69.76,0.0
294.0,40,motorcycle,4072.62,8625.12,15.57,-0.23,:3158788661_2_0,:3158788661_2,93,4,41.37,1.08,1,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.183,-119.71,40.96,272.143,0.52,1.0
294.0,41,car,3423.32,9433.46,16.27,0.66,133903616#15_0,133903616#15,93,3,90.8,0.43,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.183,-123.83,12.17,412.829,0.51,0.9723
294.0,42,car,3571.47,9144.88,0.0,0.0,1110178624#6_0,1110178624#6,93,5,3.2,0.0,0,safety,1,3,CH3_5.90GHz_V2I,0.151,-45.77,15.88,106.256,0.36,0.9923
294.0,43,car,2263.92,8874.78,0.0,0.0,24231604#2_1,24231604#2,93,2,3.2,0.0,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.172,-57.9,0.37,424.787,0.45,0.3608
294.0,44,car,2039.33,10869.54,11.67,-4.5,1251954790#1_0,1251954790#1,93,4,40.18,4.24,0,safety,1,1,CH1_5.86GHz_V2V,0.161,-110.97,36.57,121.49,0.41,1.0
294.0,45,car,4437.33,11884.5,15.45,-1.14,217565204#4_0,217565204#4,93,5,26.76,1.2,0,safety,1,2,CH2_5.88GHz_EMERG,0.151,-53.49,-2.6,6.319,0.72,0.1666
294.0,46,car,4440.97,11955.61,15.78,0.12,217565204#3_0,217565204#3,93,5,71.2,0.33,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.183,-64.82,0.88,23.076,0.67,0.4034
294.0,47,car,2000.87,9734.52,10.88,0.01,:306586470_1_0,:306586470_1,93,0,542.21,4.79,0,safety,1,3,CH3_5.90GHz_V2I,0.151,-109.61,-18.51,0.403,6.29,0.0008
294.0,48,car,6975.75,10955.07,15.88,-0.09,-217568905#7_0,-217568905#7,93,0,663.15,0.08,0,safety,1,1,CH1_5.86GHz_V2V,0.161,-129.96,-20.76,0.121,20.29,0.0002
294.0,49,car,2143.51,11659.17,11.15,1.17,-38772795#11_0,-38772795#11,93,3,115.34,3.82,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.172,-124.71,-5.84,133.766,0.53,0.0605
294.0,5,car,2448.72,8342.97,15.57,-0.74,239438610#0_1,239438610#0,93,0,440.52,6.91,0,safety,1,2,CH2_5.88GHz_EMERG,0.151,-118.74,-17.12,0.277,9.0,0.0012
294.0,50,car,5391.44,13339.5,15.98,-0.05,:845766252_1_0,:845766252_1,93,0,879.02,0.25,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.183,-125.89,-52.12,0.014,277.78,0.0
294.0,51,car,4377.61,11203.45,16.19,-0.02,217565204#12_0,217565204#12,93,0,308.37,0.16,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.172,-131.33,-48.08,0.058,69.76,0.0
294.0,52,car,2594.66,7511.37,16.51,0.2,1155963376#2_0,1155963376#2,93,1,261.9,0.4,1,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.183,-116.77,-12.07,1.737,2.8,0.0072
294.0,53,truck,6581.39,12447.13,7.56,-0.29,:cluster_1454651961_251099555_0_0,:cluster_1454651961_251099555_0,93,2,29.82,1.12,0,infotainment,5,2,CH2_5.88GHz_EMERG,0.151,-133.66,42.81,142.22,0.62,1.0
294.0,54,car,2071.71,10845.75,15.91,-0.59,1251954786#2_0,1251954786#2,93,4,40.18,4.24,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.183,-115.81,41.44,275.313,0.54,1.0
294.0,55,car,4140.6,7607.67,0.0,0.0,:12067305544_3_0,:12067305544_3,93,3,31.18,13.42,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.183,-113.49,25.77,856.425,0.51,0.9998
294.0,57,motorcycle,2162.42,8677.77,8.66,0.16,:cluster_10091816498_11896408350_11896408351_11896408352_#2more_10_0,:cluster_10091816498_11896408350_11896408351_11896408352_#2more_10,93,2,221.62,8.66,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.172,-118.24,-48.26,0.058,69.76,0.0
294.0,58,car,6830.55,12409.8,16.25,0.28,431532857#5_0,431532857#5,93,3,175.3,6.1,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.183,-123.01,-9.11,3.343,1.7,0.0201
294.0,59,car,4347.21,11696.86,16.26,0.05,217565204#4_0,217565204#4,93,3,182.26,0.39,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.183,-137.29,-29.4,0.166,24.67,0.0
294.0,6,bus,3572.06,9137.91,0.0,0.0,1110178624#6_0,1110178624#6,93,5,6.99,0.0,0,infotainment,5,3,CH3_5.90GHz_V2I,0.151,-44.45,7.6,55.138,1.07,0.8767
294.0,60,emergency,3053.13,7730.76,16.65,0.65,1073384217#1_2,1073384217#1,93,1,262.38,10.16,0,emergency,2,2,CH2_5.88GHz_EMERG,0.151,-120.07,-5.36,3.684,1.21,0.0706
294.0,61,car,3907.68,13220.12,14.25,2.18,:705706851_0_0,:705706851_0,93,0,682.33,6.96,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.172,-148.01,-60.0,0.058,69.76,0.0
294.0,62,car,4777.97,12544.65,15.62,-0.25,28709481#1_0,28709481#1,93,0,335.86,1.75,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.183,-114.25,-21.2,0.218,18.85,0.0003
294.0,63,motorcycle,3702.32,7228.09,15.18,-0.28,-794634830#6_0,-794634830#6,93,3,43.75,0.78,0,safety,1,3,CH3_5.90GHz_V2I,0.151,-112.58,35.64,236.791,0.35,1.0
294.0,64,motorcycle,5650.02,12455.07,15.66,-0.26,1212051314#7_0,1212051314#7,93,1,178.99,0.07,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.183,-125.78,-28.29,0.214,19.23,0.0
