timestamp,vehicle_id,vehicle_type,x,y,speed,acceleration,lane,road,heading,distance,waiting_time,network_vehicle_count,network_avg_speed,network_avg_waiting_time,edge_vehicle_count,edge_queue_length
33.0,6,bus,5634.96,8053.12,7.0,0.74,-90843343#1_0,-90843343#1,273.11,81.53,0.0,11,7.8,0.0,1,0
33.0,7,car,2146.21,6395.72,6.18,0.01,262857970#8_0,262857970#8,270.4,122.28,0.0,11,7.8,0.0,1,0
33.0,8,car,3616.31,8241.46,7.66,2.28,-31281091#8_0,-31281091#8,22.78,63.55,0.0,11,7.8,0.0,1,0
33.0,9,car,3861.91,12196.15,1.56,0.22,31231520#3_0,31231520#3,340.54,7.88,0.0,11,7.8,0.0,1,0
34.0,0,car,1779.36,8611.0,12.26,-0.78,147561889#4_0,147561889#4,58.24,439.31,0.0,12,8.2,0.0,1,0
34.0,1,car,3906.81,7224.64,16.51,0.6,-794634830#2_0,-794634830#2,90.98,352.78,0.0,12,8.2,0.0,1,0
34.0,10,car,7774.79,8924.53,4.08,-0.19,-36962042#4_0,-36962042#4,266.5,11.76,0.0,12,8.2,0.0,1,0
34.0,11,car,2339.03,7048.3,4.54,0.0,694563668#7_0,694563668#7,5.37,0.0,0.0,12,8.2,0.0,1,0
34.0,2,car,4403.32,13454.49,7.55,1.95,-1201026023#1_0,-1201026023#1,265.41,195.4,0.0,12,8.2,0.0,1,0
34.0,3,car,3356.73,7123.94,6.06,1.65,60194989#9_0,60194989#9,74.87,197.31,0.0,12,8.2,0.0,1,0
34.0,4,motorcycle,1865.49,8665.18,3.84,-0.03,:1837005170_2_0,:1837005170_2,35.2,165.06,0.0,12,8.2,0.0,1,0
34.0,5,car,4194.46,6887.64,16.19,-0.07,640876756#5_0,640876756#5,270.16,184.97,0.0,12,8.2,0.0,1,0
34.0,6,bus,5626.98,8052.88,7.99,0.99,-90843343#1_0,-90843343#1,268.27,89.52,0.0,12,8.2,0.0,1,0
34.0,7,car,2138.37,6397.51,8.04,1.86,262857970#8_0,262857970#8,282.84,130.32,0.0,12,8.2,0.0,1,0
34.0,8,car,3620.16,8250.63,9.95,2.28,-31281091#8_0,-31281091#8,22.78,73.5,0.0,12,8.2,0.0,1,0
34.0,9,car,3861.42,12197.51,1.44,-0.12,31231520#3_0,31231520#3,340.54,9.32,0.0,12,8.2,0.0,1,0
35.0,0,car,1789.52,8617.29,11.95,-0.31,:3870459135_6_0,:3870459135_6,58.24,451.27,0.0,12,8.92,0.0,1,0
35.0,1,car,3923.18,7224.36,16.37,-0.14,:266272839_6_0,:266272839_6,90.95,369.16,0.0,12,8.92,0.0,1,0
35.0,10,car,7770.48,8924.27,4.31,0.24,-36962042#4_0,-36962042#4,266.5,16.07,0.0,12,8.92,0.0,1,0
35.0,11,car,2339.4,7052.18,3.9,-0.64,694563668#7_0,694563668#7,5.37,3.9,0.0,12,8.92,0.0,1,0
35.0,2,car,4394.0,13453.74,9.36,1.81,-1201026023#1_0,-1201026023#1,265.41,204.76,0.0,12,8.92,0.0,1,0
35.0,3,car,3364.68,7126.09,8.24,2.18,60194989#9_0,60194989#9,74.87,205.55,0.0,12,8.92,0.0,1,0
35.0,4,motorcycle,1863.95,8670.25,5.44,1.59,:1837005170_2_0,:1837005170_2,331.96,170.5,0.0,12,8.92,0.0,1,0
35.0,5,car,4178.74,6887.69,15.73,-0.46,640876756#5_0,640876756#5,270.16,200.69,0.0,12,8.92,0.0,1,0
35.0,6,bus,5618.24,8052.62,8.75,0.76,-90843343#1_0,-90843343#1,268.27,98.26,0.0,12,8.92,0.0,1,0
35.0,7,car,2128.9,6399.66,9.71,1.67,262857970#8_0,262857970#8,282.84,140.03,0.0,12,8.92,0.0,1,0
35.0,8,car,3624.53,8261.02,11.27,1.32,-31281091#8_0,-31281091#8,22.78,84.76,0.0,12,8.92,0.0,1,0
35.0,9,car,3860.75,12199.42,2.02,0.58,31231520#3_0,31231520#3,340.54,11.34,0.0,12,8.92,0.0,1,0
36.0,0,car,1799.99,8623.77,12.31,0.35,147561889#5_0,147561889#5,58.23,463.57,0.0,12,9.23,0.0,1,0
36.0,1,car,3938.86,7224.1,15.69,-0.69,-794634830#1_0,-794634830#1,90.98,384.84,0.0,12,9.23,0.0,1,0
36.0,10,car,7766.54,8924.03,3.96,-0.36,-36962042#4_0,-36962042#4,266.5,20.02,0.0,12,9.23,0.0,1,0
36.0,11,car,2337.78,7054.53,3.28,-0.62,:6521888694_11_0,:6521888694_11,337.11,7.18,0.0,12,9.23,0.0,1,0
36.0,2,car,4382.21,13452.79,11.82,2.47,-1201026023#1_0,-1201026023#1,265.41,216.58,0.0,12,9.23,0.0,1,0
36.0,3,car,3374.44,7128.72,10.1,1.86,60194989#9_0,60194989#9,74.87,215.66,0.0,12,9.23,0.0,1,0
36.0,4,motorcycle,1861.0,8674.97,5.57,0.13,464465166#2_0,464465166#2,327.78,176.07,0.0,12,9.23,0.0,1,0
36.0,5,car,4162.24,6887.73,16.5,0.78,640876756#6_0,640876756#6,270.16,217.19,0.0,12,9.23,0.0,1,0
36.0,6,bus,5610.54,8052.38,7.7,-1.05,-90843343#1_0,-90843343#1,268.27,105.97,0.0,12,9.23,0.0,1,0
36.0,7,car,2120.22,6401.64,8.9,-0.81,262857970#8_0,262857970#8,282.84,148.93,0.0,12,9.23,0.0,1,0
36.0,8,car,3629.53,8272.94,12.93,1.66,-31281091#8_0,-31281091#8,22.78,97.69,0.0,12,9.23,0.0,1,0
36.0,9,car,3860.11,12201.31,2.0,-0.03,:347261870_3_0,:347261870_3,340.87,13.34,0.0,12,9.23,0.0,1,0
37.0,0,car,1810.78,8630.46,12.7,0.39,:cluster_10091779114_3870459129_13_0,:cluster_10091779114_3870459129_13,58.13,476.27,0.0,13,9.57,0.0,1,0
37.0,1,car,3954.69,7223.83,15.82,0.14,-794634830#1_0,-794634830#1,90.98,400.67,0.0,13,9.57,0.0,1,0
37.0,10,car,7761.97,8923.75,4.58,0.62,-36962042#4_0,-36962042#4,266.5,24.6,0.0,13,9.57,0.0,1,0
37.0,11,car,2336.21,7052.5,2.76,-0.52,-694563668#7_0,-694563668#7,248.44,9.94,0.0,13,9.57,0.0,1,0
37.0,12,car,3746.25,8272.31,13.81,0.0,-123624220#7_0,-123624220#7,104.7,0.0,0.0,13,9.57,0.0,1,0
37.0,2,car,4368.01,13451.65,14.25,2.43,-1201026023#1_0,-1201026023#1,265.41,230.83,0.0,13,9.57,0.0,1,0
37.0,3,car,3386.7,7132.04,12.7,2.6,60194989#9_0,60194989#9,74.87,228.36,0.0,13,9.57,0.0,1,0
37.0,4,motorcycle,1857.44,8680.62,6.68,1.12,464465166#2_0,464465166#2,327.78,182.75,0.0,13,9.57,0.0,1,0
37.0,5,car,4149.65,6887.77,12.59,-3.91,640876756#6_0,640876756#6,270.19,229.78,0.0,13,9.57,0.0,1,0
37.0,6,bus,5606.23,8052.25,4.31,-3.39,-90843343#1_0,-90843343#1,268.27,110.28,0.0,13,9.57,0.0,1,0
37.0,7,car,2116.15,6404.76,5.41,-3.49,:2685144870_4_0,:2685144870_4,311.08,154.35,0.0,13,9.57,0.0,1,0
37.0,8,car,3635.1,8286.69,14.84,1.91,-31281091#7_0,-31281091#7,22.0,112.53,0.0,13,9.57,0.0,1,0
37.0,9,car,3860.02,12205.19,4.0,2.0,:347261870_3_0,:347261870_3,356.98,17.34,0.0,13,9.57,0.0,1,0
38.0,0,car,1821.7,8637.25,12.86,0.16,:cluster_10091779114_3870459129_13_0,:cluster_10091779114_3870459129_13,58.13,489.13,0.0,13,9.97,0.0,1,0
38.0,1,car,3971.35,7223.54,16.66,0.84,-794634830#1_0,-794634830#1,90.98,417.33,0.0,13,9.97,0.0,1,0
38.0,10,car,7758.53,8923.19,3.49,-1.09,:cluster_429781781_590698314_6_0,:cluster_429781781_590698314_6,262.07,28.09,0.0,13,9.97,0.0,1,0
38.0,11,car,2335.79,7048.04,4.47,1.71,-694563668#7_0,-694563668#7,185.36,14.42,0.0,13,9.97,0.0,1,0
38.0,12,car,3758.63,8269.07,12.8,-1.02,-123624220#7_0,-123624220#7,104.7,12.8,0.0,13,9.97,0.0,1,0
38.0,2,car,4351.59,13450.31,16.48,2.23,:736207514_1_0,:736207514_1,265.28,247.31,0.0,13,9.97,0.0,1,0
38.0,3,car,3401.09,7135.93,14.91,2.21,60194989#9_0,60194989#9,74.87,243.27,0.0,13,9.97,0.0,1,0
38.0,4,motorcycle,1853.64,8686.65,7.13,0.44,464465166#2_0,464465166#2,327.78,189.88,0.0,13,9.97,0.0,1,0
38.0,5,car,4139.88,6887.81,9.77,-2.82,640876756#6_0,640876756#6,270.19,239.55,0.0,13,9.97,0.0,1,0
38.0,6,bus,5600.99,8053.31,5.49,1.18,:2406084993_0_0,:2406084993_0,274.19,115.76,0.0,13,9.97,0.0,1,0
38.0,7,car,2116.79,6410.44,5.84,0.43,262859969#0_0,262859969#0,12.1,160.19,0.0,13,9.97,0.0,1,0
38.0,8,car,3640.53,8300.73,15.05,0.21,:1278162313_7_0,:1278162313_7,20.57,127.58,0.0,13,9.97,0.0,1,0
38.0,9,car,3864.18,12206.58,4.69,0.7,:347261870_3_0,:347261870_3,73.57,22.03,0.0,13,9.97,0.0,1,0
39.0,0,car,1832.65,8644.16,12.95,0.09,147561889#7_0,147561889#7,57.66,502.08,0.0,13,10.25,0.0,1,0
39.0,1,car,3986.81,7223.25,15.47,-1.19,:266272838_6_0,:266272838_6,91.28,432.79,0.0,13,10.25,0.0,1,0
39.0,10,car,7753.57,8922.3,5.04,1.55,:cluster_429781781_590698314_6_0,:cluster_429781781_590698314_6,259.77,33.13,0.0,13,10.25,0.0,1,0
39.0,11,car,2335.18,7041.53,6.54,2.06,:6521888692_0_0,:6521888692_0,185.37,20.95,0.0,13,10.25,0.0,1,0
39.0,12,car,3770.97,8265.83,12.77,-0.03,-123624220#7_0,-123624220#7,104.7,25.56,0.0,13,10.25,0.0,1,0
39.0,2,car,4335.67,13448.97,15.97,-0.5,-128510751#10_0,-128510751#10,265.1,263.28,0.0,13,10.25,0.0,1,0
39.0,3,car,3417.0,7140.23,16.49,1.58,60194989#9_0,60194989#9,74.87,259.75,0.0,13,10.25,0.0,1,0
39.0,4,motorcycle,1850.91,8693.53,7.47,0.34,:1837005173_3_0,:1837005173_3,334.67,197.34,0.0,13,10.25,0.0,1,0
39.0,5,car,4134.41,6890.24,6.37,-3.39,:266174857_4_0,:266174857_4,301.98,245.92,0.0,13,10.25,0.0,1,0
39.0,6,bus,5597.81,8058.79,6.57,1.09,:2406084993_0_0,:2406084993_0,308.04,122.34,0.0,13,10.25,0.0,1,0
39.0,7,car,2119.05,6418.17,8.05,2.21,262859969#0_0,262859969#0,16.34,168.24,0.0,13,10.25,0.0,1,0
39.0,8,car,3644.48,8315.08,14.89,-0.16,-31281091#6_0,-31281091#6,13.53,142.48,0.0,13,10.25,0.0,1,0
39.0,9,car,3868.83,12206.12,4.68,-0.01,31231523#0_0,31231523#0,95.94,26.71,0.0,13,10.25,0.0,1,0
40.0,0,car,1841.31,8649.64,10.24,-2.71,147561889#7_0,147561889#7,57.66,512.32,0.0,14,11.02,0.0,1,0
40.0,1,car,4002.95,7222.85,16.15,0.69,-794634830#0_0,-794634830#0,91.64,448.95,0.0,14,11.02,0.0,1,0
40.0,10,car,7746.91,8920.11,7.01,1.97,:cluster_429781781_590698314_6_0,:cluster_429781781_590698314_6,251.84,40.14,0.0,14,11.02,0.0,1,0
40.0,11,car,2334.36,7032.86,8.71,2.17,:6521888692_0_0,:6521888692_0,185.38,29.67,0.0,14,11.02,0.0,1,0
40.0,12,car,3783.79,8262.46,13.26,0.49,:11385670152_7_0,:11385670152_7,104.74,38.82,0.0,14,11.02,0.0,1,0
40.0,13,car,3617.36,9685.72,11.32,0.0,37786359#1_0,37786359#1,313.36,0.0,0.0,14,11.02,0.0,1,0
40.0,2,car,4319.46,13447.58,16.28,0.31,-128510751#10_0,-128510751#10,265.1,279.56,0.0,14,11.02,0.0,1,0
40.0,3,car,3432.12,7144.32,15.66,-0.83,60194989#9_0,60194989#9,74.87,275.41,0.0,14,11.02,0.0,1,0
40.0,4,motorcycle,1845.85,8702.07,9.92,2.46,172853383#0_3,172853383#0,329.22,207.27,0.0,14,11.02,0.0,1,0
40.0,5,car,4133.64,6896.15,6.06,-0.32,794634828#0_0,794634828#0,356.97,251.98,0.0,14,11.02,0.0,1,0
40.0,6,bus,5597.21,8066.53,7.77,1.2,27936616_0,27936616,349.98,130.11,0.0,14,11.02,0.0,1,0
40.0,7,car,2122.03,6428.33,10.59,2.54,262859969#0_0,262859969#0,16.34,178.83,0.0,14,11.02,0.0,1,0
40.0,8,car,3647.79,8329.33,14.62,-0.27,:3149541728_7_0,:3149541728_7,11.99,157.1,0.0,14,11.02,0.0,1,0
40.0,9,car,3875.44,12205.41,6.65,1.97,31231523#0_0,31231523#0,96.13,33.36,0.0,14,11.02,0.0,1,0
41.0,0,car,1846.26,8652.51,5.74,-4.5,:1837005168_6_0,:1837005168_6,60.46,518.06,0.0,14,11.39,0.0,1,0
41.0,1,car,4018.67,7222.4,15.72,-0.43,-794634830#0_0,-794634830#0,91.64,464.67,0.0,14,11.39,0.0,1,0
41.0,10,car,7740.49,8917.29,7.02,0.01,:cluster_429781781_590698314_6_0,:cluster_429781781_590698314_6,243.9,47.16,0.0,14,11.39,0.0,1,0
41.0,11,car,2333.39,7022.64,10.26,1.55,:6521888690_0_0,:6521888690_0,185.43,39.92,0.0,14,11.39,0.0,1,0
41.0,12,car,3796.12,8259.21,12.74,-0.51,-123624220#6_0,-123624220#6,104.77,51.56,0.0,14,11.39,0.0,1,0
41.0,13,car,3609.94,9692.72,10.2,-1.12,37786359#1_0,37786359#1,313.36,10.2,0.0,14,11.39,0.0,1,0
41.0,2,car,4303.08,13446.18,16.43,0.15,:cluster_3198701808_736207248_1_0,:cluster_3198701808_736207248_1,265.11,295.99,0.0,14,11.39,0.0,1,0
41.0,3,car,3447.24,7148.41,15.66,0.01,60194989#9_0,60194989#9,74.87,291.07,0.0,14,11.39,0.0,1,0
41.0,4,motorcycle,1839.48,8712.78,12.46,2.54,172853383#0_3,172853383#0,329.22,219.73,0.0,14,11.39,0.0,1,0
41.0,5,car,4133.65,6903.78,7.63,1.57,794634828#0_0,794634828#0,0.13,259.61,0.0,14,11.39,0.0,1,0
41.0,6,bus,5596.89,8075.1,8.57,0.8,27936616_0,27936616,357.88,138.68,0.0,14,11.39,0.0,1,0
41.0,7,car,2125.5,6440.17,12.34,1.75,262859969#0_0,262859969#0,16.34,191.17,0.0,14,11.39,0.0,1,0
41.0,8,car,3650.67,8344.5,15.44,0.82,-31281091#5_0,-31281091#5,9.26,172.54,0.0,14,11.39,0.0,1,0
41.0,9,car,3884.62,12204.43,9.22,2.58,31231523#0_0,31231523#0,96.13,42.58,0.0,14,11.39,0.0,1,0
42.0,0,car,1851.17,8651.74,5.35,-0.39,:1837005168_6_0,:1837005168_6,105.14,523.41,0.0,14,11.95,0.0,1,0
42.0,1,car,4034.66,7221.94,16.0,0.28,-794634830#0_0,-794634830#0,91.64,480.67,0.0,14,11.95,0.0,1,0
42.0,10,car,7734.45,8912.79,7.63,0.61,:cluster_429781781_590698314_6_0,:cluster_429781781_590698314_6,225.99,54.78,0.0,14,11.95,0.0,1,0
42.0,11,car,2332.27,7010.78,11.92,1.66,:6521888690_0_0,:6521888690_0,185.38,51.85,0.0,14,11.95,0.0,1,0
42.0,12,car,3806.01,8256.6,10.23,-2.51,-123624220#6_0,-123624220#6,104.77,61.79,0.0,14,11.95,0.0,1,0
42.0,13,car,3602.0,9700.22,10.92,0.72,:3901976145_5_0,:3901976145_5,313.34,21.12,0.0,14,11.95,0.0,1,0
42.0,2,car,4287.72,13444.86,15.41,-1.02,:13906333430_0_0,:13906333430_0,265.09,311.4,0.0,14,11.95,0.0,1,0
42.0,3,car,3462.67,7152.74,16.02,0.36,:313460551_7_0,:313460551_7,74.12,307.1,0.0,14,11.95,0.0,1,0
42.0,4,motorcycle,1832.15,8725.08,14.32,1.86,172853383#0_3,172853383#0,329.22,234.04,0.0,14,11.95,0.0,1,0
42.0,5,car,4133.68,6912.89,9.11,1.48,794634828#0_0,794634828#0,0.13,268.72,0.0,14,11.95,0.0,1,0
42.0,6,bus,5596.52,8084.85,9.76,1.19,27936616_0,27936616,357.84,148.45,0.0,14,11.95,0.0,1,0
42.0,7,car,2129.25,6452.96,13.33,0.99,262859969#0_0,262859969#0,16.34,204.5,0.0,14,11.95,0.0,1,0
42.0,8,car,3653.08,8359.84,15.53,0.09,:3149542135_7_0,:3149542135_7,8.14,188.08,0.0,14,11.95,0.0,1,0
42.0,9,car,3896.31,12203.17,11.76,2.54,31231523#0_0,31231523#0,96.13,54.34,0.0,14,11.95,0.0,1,0
43.0,0,car,1854.0,8647.57,5.06,-0.3,-1322924308_0,-1322924308,146.39,528.47,0.0,15,12.06,0.0,1,0
43.0,1,car,4050.98,7221.47,16.32,0.32,-794634830#0_0,-794634830#0,91.64,496.99,0.0,15,12.06,0.0,1,0
43.0,10,car,7731.89,8905.79,7.53,-0.09,46267217#0_0,46267217#0,197.37,62.32,0.0,15,12.06,0.0,1,0
43.0,11,car,2331.06,6997.95,12.88,0.96,-694563668#5_0,-694563668#5,185.4,64.73,0.0,15,12.06,0.0,1,0
43.0,12,car,3811.12,8254.16,5.8,-4.43,:3158788112_6_0,:3158788112_6,118.7,67.59,0.0,15,12.06,0.0,1,0
43.0,13,car,3594.34,9707.45,10.53,-0.39,37786359#2_0,37786359#2,313.34,31.64,0.0,15,12.06,0.0,1,0
43.0,14,car,3861.26,12439.41,13.89,0.0,31231526#2_0,31231526#2,5.98,0.0,0.0,15,12.06,0.0,1,0
43.0,2,car,4271.99,13443.51,15.79,0.38,-128510751#7_0,-128510751#7,265.11,327.19,0.0,15,12.06,0.0,1,0
43.0,3,car,3478.04,7157.34,16.05,0.02,60194989#10_0,60194989#10,73.19,323.14,0.0,15,12.06,0.0,1,0
43.0,4,motorcycle,1824.84,8737.36,14.29,-0.03,172853383#0_3,172853383#0,329.22,248.34,0.0,15,12.06,0.0,1,0
43.0,5,car,4130.5,6923.88,10.98,1.87,794634828#0_1,794634828#0,0.13,279.7,0.0,15,12.06,0.0,1,0
43.0,6,bus,5596.12,8095.71,10.86,1.1,27936616_0,27936616,357.85,159.31,0.0,15,12.06,0.0,1,0
43.0,7,car,2133.18,6466.35,13.95,0.62,262859969#0_0,262859969#0,16.34,218.45,0.0,15,12.06,0.0,1,0
43.0,8,car,3655.02,8374.52,14.8,-0.73,:3149542133_7_0,:3149542133_7,6.71,202.88,0.0,15,12.06,0.0,1,0
43.0,9,car,3908.41,12201.87,12.16,0.4,31231523#0_0,31231523#0,96.13,66.51,0.0,15,12.06,0.0,1,0
44.0,0,car,1857.49,8641.68,6.85,1.79,-1322924308_0,-1322924308,149.37,535.32,0.0,15,12.01,0.0,1,0
44.0,1,car,4062.79,7221.13,11.82,-4.5,-794634830#0_0,-794634830#0,91.64,508.81,0.0,15,12.01,0.0,1,0
44.0,10,car,7729.01,8896.57,9.67,2.14,46267217#0_0,46267217#0,197.37,71.99,0.0,15,12.01,0.0,1,0
44.0,11,car,2329.83,6984.95,13.05,0.17,-694563668#5_0,-694563668#5,185.4,77.78,0.0,15,12.01,0.0,1,0
44.0,12,car,3811.31,8249.42,5.03,-0.76,:3158788112_6_0,:3158788112_6,182.14,72.62,0.0,15,12.01,0.0,1,0
44.0,13,car,3586.42,9714.92,10.89,0.36,37786359#2_0,37786359#2,313.35,42.53,0.0,15,12.01,0.0,1,0
44.0,14,car,3862.87,12454.79,15.46,1.57,31231526#2_0,31231526#2,5.98,15.46,0.0,15,12.01,0.0,1,0
44.0,2,car,4256.55,13442.19,15.49,-0.3,:736207618_1_0,:736207618_1,265.1,342.68,0.0,15,12.01,0.0,1,0
44.0,3,car,3491.27,7161.34,13.82,-2.23,60194989#10_0,60194989#10,73.19,336.96,0.0,15,12.01,0.0,1,0
44.0,4,motorcycle,1817.12,8750.31,15.07,0.78,172853383#0_3,172853383#0,329.22,263.41,0.0,15,12.01,0.0,1,0
44.0,5,car,4130.53,6934.73,10.85,-0.13,794634828#0_1,794634828#0,0.13,290.55,0.0,15,12.01,0.0,1,0
44.0,6,bus,5595.67,8107.56,11.86,1.0,27936616_0,27936616,357.83,171.17,0.0,15,12.01,0.0,1,0
44.0,7,car,2140.81,6476.97,13.48,-0.47,262859969#0_0,262859969#0,45.69,231.93,0.0,15,12.01,0.0,1,0
44.0,8,car,3656.97,8389.59,15.2,0.39,-31281091#3_0,-31281091#3,7.56,218.08,0.0,15,12.01,0.0,1,0
44.0,9,car,3919.92,12200.64,11.57,-0.59,31231523#0_0,31231523#0,96.13,78.08,0.0,15,12.01,0.0,1,0
45.0,0,car,1862.09,8633.92,9.02,2.17,-1322924308_0,-1322924308,149.37,544.34,0.0,15,11.75,0.0,1,0
45.0,1,car,4070.34,7220.91,7.55,-4.27,-794634830#0_0,-794634830#0,91.64,516.36,0.0,15,11.75,0.0,1,0
45.0,10,car,7725.88,8886.58,10.46,0.79,46267217#0_0,46267217#0,197.37,82.45,0.0,15,11.75,0.0,1,0
45.0,11,car,2328.61,6972.07,12.94,-0.11,-694563668#5_0,-694563668#5,185.4,90.72,0.0,15,11.75,0.0,1,0
45.0,12,car,3808.95,8243.9,6.0,0.97,310456160#0_0,310456160#0,203.42,78.62,0.0,15,11.75,0.0,1,0
45.0,13,car,3578.97,9721.95,10.24,-0.65,37786359#2_0,37786359#2,313.35,52.77,0.0,15,11.75,0.0,1,0
45.0,14,car,3864.54,12470.77,16.07,0.6,:347261890_7_0,:347261890_7,5.98,31.53,0.0,15,11.75,0.0,1,0
45.0,2,car,4240.78,13440.83,15.83,0.34,-128510751#6_0,-128510751#6,265.11,358.52,0.0,15,11.75,0.0,1,0
45.0,3,car,3500.19,7164.03,9.32,-4.5,60194989#10_0,60194989#10,73.19,346.28,0.0,15,11.75,0.0,1,0
45.0,4,motorcycle,1810.02,8762.23,13.87,-1.2,172853383#0_3,172853383#0,329.22,277.28,0.0,15,11.75,0.0,1,0
45.0,5,car,4130.56,6946.67,11.95,1.1,:1473885221_8_1,:1473885221_8,0.16,302.49,0.0,15,11.75,0.0,1,0
45.0,6,bus,5595.18,8120.31,12.76,0.9,27936616_0,27936616,357.83,183.93,0.0,15,11.75,0.0,1,0
45.0,7,car,2150.56,6486.49,13.62,0.14,:10149908511_3_0,:10149908511_3,45.7,245.55,0.0,15,11.75,0.0,1,0
45.0,8,car,3659.19,8405.05,15.63,0.43,:3149542131_7_0,:3149542131_7,8.19,233.71,0.0,15,11.75,0.0,1,0
45.0,9,car,3930.9,12199.46,11.05,-0.53,31231523#0_0,31231523#0,96.13,89.13,0.0,15,11.75,0.0,1,0
46.0,0,car,1867.45,8624.86,10.53,1.51,-1322924308_0,-1322924308,149.37,554.86,0.0,16,11.14,0.0,1,0
46.0,1,car,4079.28,7223.77,9.84,2.29,:7432382393_3_0,:7432382393_3,56.41,526.2,0.0,16,11.14,0.0,1,0
46.0,10,car,7722.57,8875.98,11.1,0.64,46267217#0_0,46267217#0,197.37,93.55,0.0,16,11.14,0.0,1,0
46.0,11,car,2327.74,6962.88,9.23,-3.71,-694563668#5_0,-694563668#5,185.4,99.96,0.0,16,11.14,0.0,1,0
46.0,12,car,3805.56,8236.08,8.53,2.52,310456160#0_0,310456160#0,203.42,87.15,0.0,16,11.14,0.0,1,0
46.0,13,car,3571.42,9729.15,10.45,0.21,37786359#2_0,37786359#2,313.98,63.22,0.0,16,11.14,0.0,1,0
46.0,14,car,3865.86,12483.33,12.63,-3.44,31231526#3_0,31231526#3,5.96,44.16,0.0,16,11.14,0.0,1,0
46.0,15,car,5335.39,7046.82,8.75,0.0,1196120467#1_0,1196120467#1,173.11,0.0,0.0,16,11.14,0.0,1,0
46.0,2,car,4224.55,13439.45,16.3,0.46,-128510751#6_0,-128510751#6,265.11,374.81,0.0,16,11.14,0.0,1,0
46.0,3,car,3504.81,7165.43,4.82,-4.5,60194989#10_0,60194989#10,73.19,351.11,0.0,16,11.14,0.0,1,0
46.0,4,motorcycle,1805.52,8776.03,14.16,0.29,172853383#0_2,172853383#0,329.21,291.44,0.0,16,11.14,0.0,1,0
46.0,5,car,4130.59,6957.55,10.88,-1.07,794634828#1_1,794634828#1,0.15,313.37,0.0,16,11.14,0.0,1,0
46.0,6,bus,5594.67,8133.8,13.49,0.73,27936616_0,27936616,357.83,197.42,0.0,16,11.14,0.0,1,0
46.0,7,car,2160.75,6496.43,14.24,0.62,262859969#1_0,262859969#1,45.67,259.79,0.0,16,11.14,0.0,1,0
46.0,8,car,3661.41,8420.29,15.4,-0.23,-31281091#2_0,-31281091#2,8.31,249.11,0.0,16,11.14,0.0,1,0
46.0,9,car,3938.8,12198.61,7.95,-3.1,31231523#0_0,31231523#0,96.13,97.08,0.0,16,11.14,0.0,1,0
47.0,0,car,1873.62,8614.45,12.1,1.57,-1322924308_0,-1322924308,149.37,566.96,0.0,16,11.16,0.0,1,0
47.0,1,car,4089.99,7227.1,11.59,1.75,631316440#0_1,631316440#0,87.29,537.79,0.0,16,11.16,0.0,1,0
47.0,10,car,7719.14,8865.02,11.49,0.39,46267217#0_0,46267217#0,197.37,105.04,0.0,16,11.16,0.0,1,0
47.0,11,car,2327.72,6958.15,4.73,-4.5,:6521888713_2_0,:6521888713_2,180.08,104.69,0.0,16,11.16,0.0,1,0
47.0,12,car,3801.4,8226.3,10.62,2.1,:3158788116_0_0,:3158788116_0,203.02,97.77,0.0,16,11.16,0.0,1,0
47.0,13,car,3569.51,9739.54,10.78,0.34,37786359#2_0,37786359#2,2.65,74.0,0.0,16,11.16,0.0,1,0
47.0,14,car,3866.72,12491.6,8.31,-4.31,31231526#3_0,31231526#3,5.96,52.47,0.0,16,11.16,0.0,1,0
47.0,15,car,5336.39,7038.56,8.33,-0.42,1196120467#1_0,1196120467#1,173.11,8.33,0.0,16,11.16,0.0,1,0
47.0,2,car,4208.43,13438.07,16.18,-0.12,:736207283_1_0,:736207283_1,265.11,391.0,0.0,16,11.16,0.0,1,0
47.0,3,car,3510.44,7168.9,6.72,1.9,:cluster_11259448973_747660349_8_0,:cluster_11259448973_747660349_8,51.45,357.83,0.0,16,11.16,0.0,1,0
47.0,4,motorcycle,1798.24,8788.25,14.23,0.07,172853383#0_2,172853383#0,329.21,305.67,0.0,16,11.16,0.0,1,0
47.0,5,car,4130.62,6969.13,11.57,0.7,794634828#1_1,794634828#1,0.15,324.95,0.0,16,11.16,0.0,1,0
47.0,6,bus,5594.13,8147.64,13.84,0.35,:306621921_0_0,:306621921_0,357.76,211.26,0.0,16,11.16,0.0,1,0
47.0,7,car,2170.29,6505.75,13.34,-0.9,262859969#1_0,262859969#1,45.67,273.13,0.0,16,11.16,0.0,1,0
47.0,8,car,3663.43,8435.27,15.11,-0.29,:1377861081_7_0,:1377861081_7,7.6,264.22,0.0,16,11.16,0.0,1,0
47.0,9,car,3948.32,12197.55,9.58,1.63,:347261871_13_0,:347261871_13,96.56,106.66,0.0,16,11.16,0.0,1,0
48.0,0,car,1880.26,8603.3,12.98,0.88,:2598853082_13_0,:2598853082_13,148.97,579.94,0.0,16,11.25,0.0,1,0
48.0,1,car,4103.97,7226.8,13.7,2.11,631316440#0_1,631316440#0,91.24,551.5,0.0,16,11.25,0.0,1,0
48.0,10,car,7715.97,8854.91,10.59,-0.9,46267217#0_0,46267217#0,197.37,115.64,0.0,16,11.25,0.0,1,0
48.0,11,car,2331.06,6952.78,6.6,1.86,:6521888713_16_0,:6521888713_16,140.55,111.29,0.0,16,11.25,0.0,1,0
