timestamp,vehicle_id,vehicle_type,application,selected_channel,confidence,spatial_attention,temporal_attention,freq_attention,app_attention,throughput_mbps,latency_ms,pdr,sinr_db,reward
163.0,24,truck,cooperative_awareness,3,0.174,0.239,0.243,0.273,0.245,4.408,6.51,0.0311,-7.82,-0.0684
163.0,25,car,cooperative_awareness,3,0.17,0.26,0.218,0.289,0.232,170.205,5.63,0.9997,25.61,0.9391
163.0,26,car,cooperative_awareness,1,0.182,0.221,0.23,0.254,0.295,3.037,3.17,0.0519,-6.3,-0.0642
163.0,27,car,cooperative_awareness,1,0.183,0.231,0.229,0.25,0.29,91.259,1.9,0.9999,27.46,0.7295
163.0,28,motorcycle,cooperative_awareness,3,0.174,0.233,0.248,0.273,0.245,0.003,1391.97,0.0,-42.24,-0.3805
163.0,29,car,cooperative_awareness,3,0.176,0.249,0.244,0.267,0.24,3.857,6.64,0.0252,-8.45,-0.074
163.0,3,car,cooperative_awareness,3,0.18,0.265,0.24,0.261,0.234,217.34,5.62,1.0,32.71,1.0559
163.0,30,motorcycle,cooperative_awareness,3,0.176,0.249,0.245,0.267,0.239,0.088,51.23,0.0001,-25.17,-0.2586
163.0,31,motorcycle,cooperative_awareness,3,0.175,0.243,0.247,0.269,0.241,6.603,6.21,0.0593,-5.9,-0.0707
163.0,32,car,cooperative_awareness,2,0.176,0.243,0.24,0.262,0.255,0.926,4.33,0.008,-11.79,-0.063
163.0,33,truck,cooperative_awareness,1,0.183,0.236,0.222,0.251,0.291,0.027,147.87,0.0,-27.21,-0.3536
163.0,34,car,cooperative_awareness,3,0.172,0.251,0.236,0.284,0.228,0.242,22.13,0.0003,-20.75,-0.1786
163.0,35,car,cooperative_awareness,1,0.176,0.236,0.242,0.265,0.258,0.269,16.75,0.0012,-17.26,-0.1362
163.0,36,motorcycle,cooperative_awareness,3,0.175,0.26,0.248,0.273,0.219,0.113,41.0,0.0001,-24.06,-0.2325
163.0,37,car,cooperative_awareness,1,0.183,0.232,0.228,0.25,0.29,0.405,11.74,0.0022,-15.46,-0.1164
163.0,38,motorcycle,cooperative_awareness,3,0.176,0.248,0.246,0.267,0.239,2.455,7.23,0.0124,-10.52,-0.0945
163.0,39,car,cooperative_awareness,3,0.175,0.251,0.242,0.267,0.24,0.505,13.53,0.0011,-17.53,-0.1434
163.0,4,motorcycle,cooperative_awareness,1,0.172,0.252,0.213,0.282,0.253,0.096,43.56,0.0002,-21.76,-0.2132
163.0,40,motorcycle,cooperative_awareness,3,0.175,0.242,0.244,0.271,0.243,1.401,8.46,0.0052,-13.03,-0.1107
163.0,41,car,cooperative_awareness,6,0.174,0.254,0.251,0.275,0.221,506.171,0.01,0.4541,1.47,0.7653
163.0,42,car,cooperative_awareness,3,0.173,0.245,0.247,0.281,0.226,4.732,6.45,0.0348,-7.49,-0.0669
163.0,43,car,cooperative_awareness,1,0.175,0.234,0.235,0.269,0.262,0.518,9.58,0.0032,-14.37,-0.1059
163.0,44,car,cooperative_awareness,3,0.173,0.257,0.238,0.28,0.225,3.118,6.89,0.018,-9.43,-0.0758
163.0,45,car,cooperative_awareness,3,0.175,0.26,0.248,0.273,0.219,0.065,66.79,0.0,-26.44,-0.2961
163.0,46,car,cooperative_awareness,1,0.176,0.247,0.232,0.264,0.257,0.5,9.85,0.0031,-14.52,-0.1073
163.0,47,car,cooperative_awareness,1,0.176,0.246,0.23,0.266,0.258,105.933,1.9,1.0,31.89,0.7844
163.0,48,car,cooperative_awareness,3,0.172,0.259,0.23,0.283,0.227,0.091,49.53,0.0001,-25.0,-0.2543
163.0,49,car,cooperative_awareness,1,0.176,0.239,0.242,0.263,0.256,0.152,28.11,0.0005,-19.74,-0.1719
163.0,5,car,cooperative_awareness,3,0.174,0.234,0.248,0.273,0.245,0.088,51.31,0.0001,-25.18,-0.2588
163.0,50,car,cooperative_awareness,3,0.175,0.258,0.246,0.275,0.221,0.011,359.0,0.0,-34.06,-0.3805
163.0,51,car,cooperative_awareness,1,0.176,0.247,0.233,0.264,0.257,4.443,2.76,0.0953,-4.43,-0.0043
163.0,52,car,cooperative_awareness,1,0.182,0.222,0.221,0.258,0.299,0.014,280.35,0.0,-30.02,-0.3676
163.0,53,truck,cooperative_awareness,3,0.172,0.264,0.223,0.285,0.229,1.364,8.54,0.005,-13.15,-0.1075
163.0,54,car,cooperative_awareness,3,0.174,0.259,0.245,0.275,0.221,0.434,14.82,0.0009,-18.2,-0.1496
163.0,6,bus,cooperative_awareness,3,0.179,0.268,0.233,0.263,0.236,0.037,113.21,0.0,-28.9,-0.3851
163.0,7,car,cooperative_awareness,3,0.179,0.264,0.24,0.262,0.235,0.782,10.72,0.0021,-15.61,-0.127
163.0,8,car,cooperative_awareness,1,0.172,0.25,0.213,0.283,0.254,0.059,69.82,0.0001,-23.88,-0.2764
163.0,9,car,cooperative_awareness,1,0.182,0.231,0.228,0.251,0.291,9.442,2.28,0.3058,-0.34,0.0781
164.0,0,car,cooperative_awareness,3,0.179,0.274,0.244,0.264,0.218,0.267,24.96,0.0004,-20.32,-0.1934
164.0,1,car,cooperative_awareness,3,0.178,0.277,0.237,0.266,0.219,0.217,28.41,0.0003,-21.23,-0.2107
164.0,10,car,cooperative_awareness,3,0.174,0.25,0.252,0.273,0.225,0.003,1396.33,0.0,-53.86,-0.3907
164.0,11,car,cooperative_awareness,3,0.18,0.267,0.24,0.256,0.236,0.335,21.89,0.0006,-19.32,-0.1822
164.0,13,car,cooperative_awareness,3,0.175,0.25,0.256,0.271,0.223,0.04,109.74,0.0,-28.57,-0.3835
164.0,14,car,cooperative_awareness,3,0.176,0.248,0.248,0.263,0.242,9.103,10.4,0.0991,-4.31,-0.0557
164.0,15,car,cooperative_awareness,3,0.175,0.233,0.244,0.262,0.261,3.914,10.98,0.0258,-8.38,-0.0838
164.0,16,car,cooperative_awareness,3,0.18,0.25,0.225,0.239,0.286,0.022,195.1,0.0,-31.25,-0.4044
164.0,17,car,cooperative_awareness,1,0.182,0.231,0.231,0.245,0.293,0.07,57.89,0.0001,-23.15,-0.2425
164.0,18,motorcycle,cooperative_awareness,3,0.175,0.251,0.254,0.271,0.224,8.432,10.43,0.0877,-4.69,-0.0652
164.0,19,car,cooperative_awareness,1,0.175,0.234,0.242,0.262,0.262,122.891,0.55,1.0,36.99,0.8583
164.0,2,car,cooperative_awareness,3,0.175,0.257,0.252,0.269,0.222,1.144,13.46,0.0038,-13.93,-0.1401
164.0,20,motorcycle,cooperative_awareness,3,0.175,0.242,0.247,0.266,0.245,6.222,10.6,0.0539,-6.19,-0.0584
164.0,21,motorcycle,cooperative_awareness,3,0.176,0.252,0.245,0.262,0.241,0.123,42.39,0.0001,-23.68,-0.2435
164.0,22,car,cooperative_awareness,1,0.175,0.234,0.235,0.266,0.266,92.727,0.56,0.9999,27.91,0.7573
164.0,23,car,cooperative_awareness,3,0.174,0.255,0.247,0.273,0.225,0.014,288.27,0.0,-33.03,-0.3907
164.0,24,truck,cooperative_awareness,3,0.174,0.247,0.25,0.275,0.227,15.367,10.22,0.2253,-1.53,0.0502
164.0,25,car,cooperative_awareness,3,0.171,0.262,0.22,0.284,0.234,154.343,9.99,0.9994,23.21,0.8535
164.0,26,car,cooperative_awareness,3,0.175,0.233,0.244,0.261,0.261,220.167,9.98,1.0,33.14,1.0368
164.0,27,car,cooperative_awareness,1,0.176,0.245,0.241,0.258,0.257,90.524,0.56,0.9999,27.24,0.7474
164.0,28,motorcycle,cooperative_awareness,3,0.175,0.234,0.252,0.268,0.246,0.027,155.83,0.0,-30.22,-0.3907
164.0,29,car,cooperative_awareness,3,0.175,0.257,0.252,0.269,0.222,4.914,10.77,0.037,-7.31,-0.0849
164.0,3,car,cooperative_awareness,3,0.179,0.274,0.246,0.263,0.217,214.35,9.98,1.0,32.26,1.0368
164.0,30,motorcycle,cooperative_awareness,3,0.176,0.252,0.244,0.263,0.242,0.234,27.04,0.0003,-20.89,-0.2009
164.0,31,motorcycle,cooperative_awareness,3,0.176,0.245,0.249,0.264,0.243,12.561,10.28,0.165,-2.63,-0.0194
164.0,32,car,cooperative_awareness,3,0.175,0.256,0.253,0.269,0.222,4.691,10.81,0.0344,-7.53,-0.084
164.0,33,truck,cooperative_awareness,3,0.176,0.254,0.239,0.264,0.243,0.198,30.16,0.0003,-21.62,-0.2085
164.0,34,car,cooperative_awareness,3,0.173,0.247,0.231,0.272,0.25,0.429,19.28,0.0008,-18.24,-0.17
164.0,35,car,cooperative_awareness,3,0.174,0.249,0.254,0.273,0.225,1.327,12.98,0.0047,-13.27,-0.1274
164.0,36,motorcycle,cooperative_awareness,3,0.176,0.255,0.243,0.262,0.241,1.215,13.25,0.0041,-13.66,-0.1305
164.0,37,car,cooperative_awareness,1,0.176,0.246,0.24,0.257,0.257,0.026,154.75,0.0,-27.45,-0.3464
164.0,38,motorcycle,cooperative_awareness,3,0.176,0.25,0.247,0.262,0.241,2.386,11.64,0.0118,-10.64,-0.1159
164.0,39,car,cooperative_awareness,3,0.175,0.261,0.246,0.27,0.223,1.223,13.23,0.0042,-13.63,-0.1316
164.0,4,motorcycle,cooperative_awareness,1,0.172,0.254,0.214,0.277,0.255,0.618,6.99,0.0043,-13.59,-0.0878
164.0,40,motorcycle,cooperative_awareness,3,0.175,0.242,0.248,0.265,0.244,2.685,11.45,0.0142,-10.11,-0.1035
164.0,41,car,cooperative_awareness,3,0.176,0.249,0.247,0.262,0.242,208.77,9.98,1.0,31.42,1.0393
164.0,42,car,cooperative_awareness,3,0.173,0.248,0.247,0.277,0.228,0.365,20.91,0.0007,-18.95,-0.1855
164.0,43,car,cooperative_awareness,3,0.174,0.247,0.25,0.276,0.228,1.065,13.71,0.0034,-14.25,-0.1378
164.0,44,car,cooperative_awareness,3,0.174,0.252,0.234,0.267,0.246,0.048,93.16,0.0,-27.78,-0.3658
164.0,45,car,cooperative_awareness,3,0.176,0.249,0.24,0.255,0.255,0.248,26.1,0.0004,-20.64,-0.1953
164.0,46,car,cooperative_awareness,3,0.175,0.26,0.246,0.271,0.224,0.032,134.04,0.0,-29.52,-0.3933
164.0,47,car,cooperative_awareness,3,0.174,0.253,0.235,0.266,0.245,191.618,9.98,0.9999,28.84,0.9983
164.0,48,car,cooperative_awareness,3,0.174,0.254,0.228,0.27,0.248,0.134,39.76,0.0001,-23.31,-0.2364
164.0,49,car,cooperative_awareness,1,0.182,0.229,0.231,0.246,0.293,1.991,2.52,0.0265,-8.3,-0.0405
164.0,5,car,cooperative_awareness,1,0.182,0.219,0.234,0.25,0.298,0.025,162.62,0.0,-27.67,-0.3475
164.0,50,car,cooperative_awareness,1,0.182,0.237,0.223,0.246,0.294,0.171,23.92,0.0006,-19.24,-0.1526
164.0,51,car,cooperative_awareness,3,0.176,0.253,0.241,0.263,0.242,15.518,10.22,0.2287,-1.47,0.051
164.0,52,car,cooperative_awareness,3,0.173,0.245,0.251,0.277,0.228,0.003,1396.33,0.0,-42.87,-0.3907
164.0,53,truck,cooperative_awareness,3,0.173,0.258,0.22,0.271,0.25,0.148,37.01,0.0002,-22.89,-0.2347
164.0,54,car,cooperative_awareness,3,0.175,0.261,0.246,0.27,0.222,0.991,14.0,0.003,-14.57,-0.1406
164.0,6,bus,cooperative_awareness,3,0.179,0.252,0.22,0.241,0.288,0.244,26.33,0.0004,-20.7,-0.2082
164.0,7,car,cooperative_awareness,3,0.179,0.272,0.247,0.263,0.217,0.084,57.33,0.0001,-25.33,-0.2819
164.0,8,car,cooperative_awareness,1,0.172,0.251,0.215,0.278,0.256,0.784,5.62,0.0062,-12.53,-0.0786
164.0,9,car,cooperative_awareness,3,0.176,0.243,0.243,0.257,0.257,23.473,10.13,0.4125,0.99,0.1229
165.0,0,car,cooperative_awareness,3,0.178,0.27,0.242,0.275,0.214,0.178,29.46,0.0002,-22.07,-0.2029
165.0,1,car,cooperative_awareness,3,0.178,0.267,0.226,0.271,0.236,0.011,365.57,0.0,-34.13,-0.401
165.0,10,car,cooperative_awareness,3,0.174,0.238,0.245,0.276,0.24,0.003,1393.41,0.0,-41.76,-0.3842
165.0,11,car,cooperative_awareness,3,0.179,0.258,0.233,0.262,0.247,0.243,23.53,0.0004,-20.73,-0.1864
165.0,13,car,cooperative_awareness,1,0.176,0.235,0.24,0.27,0.255,0.008,489.5,0.0,-32.45,-0.3657
165.0,14,car,cooperative_awareness,3,0.175,0.245,0.242,0.274,0.239,224.607,7.06,1.0,33.8,1.0516
165.0,15,car,cooperative_awareness,1,0.176,0.23,0.24,0.273,0.257,0.07,58.55,0.0001,-23.12,-0.2482
165.0,16,car,cooperative_awareness,3,0.179,0.263,0.237,0.267,0.232,0.216,25.56,0.0003,-21.24,-0.205
165.0,17,car,cooperative_awareness,3,0.174,0.244,0.242,0.275,0.239,0.405,16.93,0.0008,-18.5,-0.1598
165.0,18,motorcycle,cooperative_awareness,3,0.175,0.241,0.244,0.276,0.24,162.593,7.07,0.9996,24.46,0.9031
165.0,19,car,cooperative_awareness,1,0.176,0.23,0.24,0.273,0.257,106.349,1.52,1.0,32.01,0.8003
165.0,2,car,cooperative_awareness,1,0.176,0.244,0.231,0.27,0.255,4.314,2.41,0.0909,-4.58,0.0013
165.0,20,motorcycle,cooperative_awareness,3,0.174,0.238,0.244,0.277,0.241,0.16,32.1,0.0002,-22.56,-0.2173
165.0,21,motorcycle,cooperative_awareness,3,0.175,0.248,0.242,0.273,0.237,0.048,90.05,0.0,-27.77,-0.3531
165.0,22,car,cooperative_awareness,1,0.182,0.221,0.212,0.266,0.3,1.728,3.8,0.0212,-8.95,-0.0555
165.0,23,car,cooperative_awareness,3,0.175,0.244,0.24,0.276,0.24,0.009,457.83,0.0,-35.12,-0.3842
165.0,24,truck,cooperative_awareness,3,0.173,0.243,0.247,0.287,0.223,0.229,24.51,0.0003,-20.99,-0.2033
165.0,25,car,cooperative_awareness,1,0.17,0.258,0.216,0.296,0.23,95.451,1.53,0.9999,28.73,0.7612
165.0,26,car,cooperative_awareness,3,0.174,0.235,0.245,0.278,0.242,249.373,7.06,1.0,37.53,1.0516
165.0,27,car,cooperative_awareness,3,0.175,0.245,0.243,0.274,0.238,197.813,7.06,0.9999,29.77,1.0335
165.0,28,motorcycle,cooperative_awareness,3,0.173,0.237,0.253,0.287,0.223,0.003,1257.69,0.0,-39.55,-0.3842
165.0,29,car,cooperative_awareness,3,0.175,0.247,0.242,0.274,0.238,0.557,14.23,0.0012,-17.1,-0.1529
165.0,3,car,cooperative_awareness,3,0.179,0.263,0.238,0.267,0.232,182.933,7.06,0.9999,27.53,0.9835
165.0,30,motorcycle,cooperative_awareness,3,0.175,0.248,0.242,0.273,0.238,0.041,105.14,0.0,-28.49,-0.3779
165.0,31,motorcycle,cooperative_awareness,3,0.174,0.248,0.25,0.283,0.22,175.421,7.07,0.9998,26.39,0.9471
165.0,32,car,cooperative_awareness,3,0.175,0.246,0.241,0.274,0.239,1.742,9.34,0.0072,-12.06,-0.1055
165.0,33,truck,cooperative_awareness,3,0.175,0.25,0.236,0.275,0.239,0.105,45.3,0.0001,-24.4,-0.2465
165.0,34,car,cooperative_awareness,1,0.176,0.238,0.222,0.278,0.262,0.082,50.08,0.0002,-22.42,-0.2277
165.0,35,car,cooperative_awareness,1,0.176,0.234,0.239,0.271,0.256,0.057,71.53,0.0001,-24.02,-0.2787
165.0,36,motorcycle,cooperative_awareness,3,0.175,0.251,0.239,0.273,0.237,0.051,85.77,0.0,-27.54,-0.3433
165.0,37,car,cooperative_awareness,3,0.174,0.253,0.249,0.28,0.218,0.402,17.0,0.0008,-18.53,-0.16
165.0,38,motorcycle,cooperative_awareness,3,0.175,0.246,0.242,0.274,0.238,9.02,7.49,0.0976,-4.35,-0.0143
165.0,39,car,cooperative_awareness,1,0.173,0.253,0.227,0.278,0.242,1.249,4.69,0.0127,-10.44,-0.0694
165.0,4,motorcycle,cooperative_awareness,1,0.173,0.25,0.211,0.289,0.251,0.027,151.83,0.0,-27.34,-0.3524
165.0,40,motorcycle,cooperative_awareness,3,0.174,0.239,0.242,0.277,0.241,0.627,13.43,0.0015,-16.58,-0.1432
165.0,41,car,cooperative_awareness,1,0.176,0.24,0.238,0.269,0.253,102.258,1.53,1.0,30.78,0.788
165.0,42,car,cooperative_awareness,3,0.173,0.237,0.239,0.28,0.244,3.132,8.32,0.0181,-9.41,-0.0893
165.0,43,car,cooperative_awareness,3,0.173,0.237,0.239,0.28,0.244,0.414,16.69,0.0008,-18.4,-0.1581
165.0,44,car,cooperative_awareness,3,0.174,0.247,0.233,0.278,0.242,0.228,24.56,0.0003,-21.0,-0.1876
165.0,45,car,cooperative_awareness,3,0.175,0.251,0.24,0.272,0.237,0.481,15.35,0.001,-17.74,-0.1519
165.0,46,car,cooperative_awareness,3,0.174,0.256,0.242,0.283,0.22,0.346,18.59,0.0006,-19.18,-0.1661
165.0,47,car,cooperative_awareness,3,0.174,0.249,0.233,0.277,0.241,199.34,7.06,0.9999,30.0,1.0448
165.0,48,car,cooperative_awareness,1,0.182,0.233,0.208,0.263,0.296,0.001,2774.22,0.0,-40.79,-0.3657
165.0,49,car,cooperative_awareness,3,0.174,0.243,0.243,0.275,0.239,0.682,12.91,0.0017,-16.22,-0.1401
165.0,5,car,cooperative_awareness,3,0.174,0.231,0.248,0.279,0.242,0.059,75.35,0.0,-26.92,-0.3198
165.0,50,car,cooperative_awareness,3,0.175,0.25,0.236,0.275,0.239,0.022,188.82,0.0,-31.18,-0.3842
165.0,51,car,cooperative_awareness,3,0.174,0.255,0.243,0.282,0.219,2.868,8.44,0.0158,-9.81,-0.0866
165.0,52,car,cooperative_awareness,1,0.173,0.237,0.231,0.284,0.247,0.023,179.09,0.0,-28.06,-0.356
165.0,53,truck,cooperative_awareness,1,0.173,0.253,0.219,0.282,0.245,0.733,6.94,0.0055,-12.83,-0.0897
165.0,54,car,cooperative_awareness,1,0.177,0.246,0.231,0.269,0.254,1.269,4.64,0.013,-10.37,-0.0685
165.0,6,bus,cooperative_awareness,3,0.178,0.272,0.237,0.276,0.215,2.387,8.72,0.0118,-10.64,-0.1036
165.0,7,car,cooperative_awareness,3,0.179,0.262,0.236,0.268,0.233,0.197,27.34,0.0003,-21.64,-0.1982
165.0,8,car,cooperative_awareness,1,0.182,0.23,0.197,0.269,0.303,0.899,5.93,0.0076,-11.92,-0.0819
165.0,9,car,cooperative_awareness,1,0.176,0.24,0.237,0.269,0.254,118.097,1.52,1.0,35.55,0.8355
166.0,0,car,cooperative_awareness,3,0.18,0.261,0.232,0.256,0.251,1.673,10.73,0.0068,-12.24,-0.1138
166.0,1,car,cooperative_awareness,1,0.179,0.252,0.214,0.247,0.288,99.302,0.88,0.9999,29.89,0.7838
166.0,10,car,cooperative_awareness,3,0.175,0.241,0.246,0.27,0.243,0.003,1394.71,0.0,-41.53,-0.3872
166.0,11,car,cooperative_awareness,3,0.18,0.248,0.224,0.243,0.284,0.329,20.49,0.0006,-19.4,-0.1749
166.0,13,car,cooperative_awareness,3,0.175,0.243,0.246,0.269,0.242,0.044,98.73,0.0,-28.14,-0.3753
166.0,14,car,cooperative_awareness,1,0.182,0.231,0.228,0.25,0.292,109.275,0.87,1.0,32.89,0.8143
166.0,15,car,cooperative_awareness,1,0.175,0.232,0.242,0.266,0.26,0.256,16.43,0.0011,-17.46,-0.1308
166.0,16,car,cooperative_awareness,3,0.18,0.261,0.233,0.256,0.25,0.011,360.48,0.0,-34.05,-0.4046
166.0,17,car,cooperative_awareness,1,0.182,0.23,0.228,0.25,0.292,6.746,1.43,0.1845,-2.25,0.0589
166.0,18,motorcycle,cooperative_awareness,3,0.174,0.25,0.251,0.276,0.223,7.457,8.87,0.072,-5.3,-0.0669
166.0,19,car,cooperative_awareness,3,0.174,0.243,0.254,0.278,0.225,26.13,8.49,0.4723,1.68,0.1613
166.0,2,car,cooperative_awareness,3,0.173,0.261,0.235,0.279,0.225,0.106,46.21,0.0001,-24.36,-0.2511
166.0,20,motorcycle,cooperative_awareness,3,0.174,0.246,0.255,0.276,0.223,4.305,9.27,0.03,-7.93,-0.0733
166.0,21,motorcycle,cooperative_awareness,3,0.175,0.257,0.25,0.273,0.22,0.016,253.35,0.0,-32.47,-0.3872
166.0,22,car,cooperative_awareness,1,0.181,0.225,0.207,0.262,0.306,0.576,7.79,0.0038,-13.9,-0.0938
166.0,23,car,cooperative_awareness,1,0.182,0.23,0.225,0.251,0.294,0.012,339.99,0.0,-30.87,-0.3618
166.0,24,truck,cooperative_awareness,3,0.174,0.239,0.242,0.273,0.245,6.56,8.95,0.0587,-5.93,-0.0554
166.0,25,car,cooperative_awareness,3,0.17,0.261,0.218,0.288,0.233,41.452,8.43,0.7448,5.06,0.3239
166.0,26,car,cooperative_awareness,3,0.174,0.243,0.256,0.277,0.224,30.514,8.47,0.5644,2.74,0.2161
166.0,27,car,cooperative_awareness,3,0.175,0.248,0.246,0.267,0.24,12.051,8.67,0.1546,-2.85,-0.0111
166.0,28,motorcycle,cooperative_awareness,3,0.174,0.239,0.256,0.279,0.225,0.003,1394.7,0.0,-40.16,-0.3872
166.0,29,car,cooperative_awareness,3,0.175,0.255,0.25,0.274,0.221,6.348,8.97,0.0557,-6.09,-0.0496
166.0,3,car,cooperative_awareness,3,0.179,0.268,0.23,0.264,0.237,178.692,8.36,0.9998,26.89,0.9624
166.0,30,motorcycle,cooperative_awareness,3,0.175,0.256,0.25,0.273,0.221,0.132,38.59,0.0001,-23.38,-0.2334
166.0,31,motorcycle,cooperative_awareness,3,0.175,0.25,0.254,0.275,0.222,7.089,8.9,0.0664,-5.55,-0.0444
166.0,32,car,cooperative_awareness,3,0.176,0.242,0.241,0.261,0.255,2.198,10.16,0.0104,-11.02,-0.1024
166.0,33,truck,cooperative_awareness,3,0.175,0.253,0.238,0.268,0.241,0.215,26.94,0.0003,-21.26,-0.1967
166.0,34,car,cooperative_awareness,3,0.172,0.251,0.237,0.283,0.228,0.079,58.72,0.0001,-25.6,-0.2824
166.0,35,car,cooperative_awareness,1,0.182,0.225,0.23,0.252,0.294,0.029,140.63,0.0,-27.02,-0.3468
166.0,36,motorcycle,cooperative_awareness,3,0.176,0.253,0.243,0.265,0.239,0.525,15.96,0.0011,-17.36,-0.1557
166.0,37,car,cooperative_awareness,3,0.175,0.256,0.249,0.274,0.221,0.204,27.91,0.0003,-21.48,-0.1998
166.0,38,motorcycle,cooperative_awareness,3,0.176,0.249,0.242,0.267,0.241,1.166,11.77,0.0039,-13.85,-0.1331
166.0,39,car,cooperative_awareness,1,0.176,0.253,0.215,0.269,0.262,0.551,8.1,0.0036,-14.1,-0.098
166.0,4,motorcycle,cooperative_awareness,1,0.172,0.252,0.213,0.281,0.253,0.148,27.8,0.0005,-19.86,-0.1661
166.0,40,motorcycle,cooperative_awareness,3,0.174,0.247,0.253,0.277,0.223,2.189,10.16,0.0103,-11.03,-0.1025
166.0,41,car,cooperative_awareness,3,0.175,0.247,0.245,0.267,0.24,10.111,8.73,0.1171,-3.77,-0.0352
166.0,42,car,cooperative_awareness,3,0.173,0.246,0.248,0.28,0.226,2.019,10.32,0.0091,-11.4,-0.1171
166.0,43,car,cooperative_awareness,3,0.173,0.245,0.248,0.281,0.226,1.873,10.47,0.0081,-11.74,-0.1129
166.0,44,car,cooperative_awareness,1,0.176,0.245,0.23,0.266,0.26,0.007,575.35,0.0,-33.16,-0.3618
166.0,45,car,cooperative_awareness,3,0.176,0.254,0.242,0.265,0.239,0.017,246.24,0.0,-32.34,-0.3872
166.0,46,car,cooperative_awareness,3,0.175,0.252,0.238,0.269,0.242,0.413,18.02,0.0008,-18.41,-0.1638
166.0,47,car,cooperative_awareness,3,0.172,0.261,0.231,0.281,0.227,177.844,8.36,0.9998,26.76,0.9506
166.0,48,car,cooperative_awareness,1,0.175,0.246,0.225,0.267,0.261,0.016,244.78,0.0,-29.44,-0.359
166.0,49,car,cooperative_awareness,3,0.174,0.251,0.252,0.275,0.222,0.318,20.91,0.0005,-19.55,-0.1767
166.0,5,car,cooperative_awareness,3,0.175,0.234,0.248,0.272,0.245,0.032,134.86,0.0,-29.6,-0.3852
166.0,50,car,cooperative_awareness,3,0.175,0.252,0.238,0.268,0.241,0.088,53.79,0.0001,-25.15,-0.2703
166.0,51,car,cooperative_awareness,1,0.182,0.235,0.223,0.25,0.292,0.168,24.62,0.0006,-19.31,-0.1569
166.0,52,car,cooperative_awareness,1,0.172,0.243,0.224,0.281,0.253,0.001,2773.57,0.0,-45.91,-0.3618
166.0,53,truck,cooperative_awareness,3,0.173,0.262,0.23,0.281,0.227,1.579,10.87,0.0062,-12.5,-0.1201
166.0,54,car,cooperative_awareness,3,0.174,0.26,0.243,0.275,0.222,0.203,28.03,0.0003,-21.51,-0.2001
166.0,55,car,cooperative_awareness,3,0.174,0.237,0.244,0.273,0.246,0.654,14.45,0.0016,-16.39,-0.146
166.0,6,bus,cooperative_awareness,3,0.179,0.25,0.218,0.245,0.286,0.164,32.79,0.0002,-22.45,-0.2294
166.0,7,car,cooperative_awareness,3,0.18,0.265,0.239,0.261,0.235,0.047,93.45,0.0,-27.88,-0.3666
166.0,8,car,cooperative_awareness,3,0.17,0.257,0.22,0.29,0.234,0.546,15.66,0.0012,-17.19,-0.162
166.0,9,car,cooperative_awareness,6,0.176,0.242,0.24,0.262,0.256,743.408,0.01,0.683,4.19,0.8591
167.0,0,car,cooperative_awareness,3,0.179,0.265,0.235,0.265,0.235,0.111,44.33,0.0001,-24.14,-0.2467
167.0,1,car,cooperative_awareness,3,0.178,0.275,0.233,0.274,0.218,0.154,34.27,0.0002,-22.71,-0.2257
167.0,10,car,cooperative_awareness,1,0.182,0.224,0.229,0.254,0.292,0.001,2724.61,0.0,-39.92,-0.3627
167.0,11,car,cooperative_awareness,3,0.18,0.265,0.238,0.263,0.234,2.62,9.86,0.0137,-10.22,-0.0992
167.0,13,car,cooperative_awareness,3,0.174,0.248,0.252,0.279,0.222,0.013,306.67,0.0,-33.33,-0.3872
167.0,14,car,cooperative_awareness,3,0.175,0.246,0.244,0.27,0.24,205.894,8.36,1.0,30.99,1.046
167.0,15,car,cooperative_awareness,3,0.174,0.242,0.253,0.281,0.224,0.15,35.02,0.0002,-22.83,-0.2209
167.0,16,car,cooperative_awareness,3,0.18,0.265,0.239,0.263,0.233,0.186,29.84,0.0002,-21.89,-0.2197
167.0,17,car,cooperative_awareness,3,0.174,0.251,0.251,0.277,0.22,10.648,8.71,0.1272,-3.5,-0.0003
167.0,18,motorcycle,cooperative_awareness,3,0.174,0.249,0.249,0.28,0.222,20.443,8.53,0.3422,0.13,0.0922
167.0,19,car,cooperative_awareness,1,0.175,0.231,0.242,0.269,0.258,4.793,1.81,0.1076,-4.04,-0.0192
167.0,2,car,cooperative_awareness,1,0.173,0.257,0.218,0.278,0.247,14.754,1.24,0.5441,2.51,0.232
167.0,20,motorcycle,cooperative_awareness,3,0.175,0.24,0.244,0.274,0.243,3.548,9.46,0.0221,-8.83,-0.0821
167.0,21,motorcycle,cooperative_awareness,3,0.176,0.249,0.243,0.269,0.239,1.534,10.95,0.0059,-12.63,-0.1156
167.0,22,car,cooperative_awareness,1,0.175,0.235,0.22,0.278,0.267,0.615,7.48,0.0042,-13.61,-0.0924
167.0,23,car,cooperative_awareness,1,0.182,0.229,0.224,0.254,0.292,0.025,161.43,0.0,-27.62,-0.3508
167.0,24,truck,cooperative_awareness,3,0.173,0.244,0.249,0.283,0.224,137.44,8.37,0.9985,20.65,0.7975
167.0,25,car,cooperative_awareness,3,0.17,0.259,0.217,0.292,0.232,14.104,8.62,0.1976,-2.0,0.0107
167.0,26,car,cooperative_awareness,1,0.182,0.22,0.232,0.255,0.293,19.349,1.18,0.7064,4.51,0.2845
