timestamp,vehicle_id,channel,sinr_db,interference_dbm,latency_ms,deadline_ms,pdr,reward
221.0,38,3,-8.22,-101.86,6.49,50.0,0.0272,-0.0685
221.0,4,3,-17.63,-102.49,13.6,50.0,0.001,-0.1492
221.0,40,1,-4.18,-44.95,3.19,50.0,0.103,-0.0434
221.0,42,1,-11.61,-104.55,6.49,50.0,0.0085,-0.0888
221.0,43,1,-3.27,-110.24,3.05,50.0,0.1365,0.0223
221.0,44,1,-18.25,-108.26,20.99,50.0,0.0008,-0.1533
221.0,46,3,-23.28,-105.6,35.05,50.0,0.0001,-0.2195
221.0,48,3,-23.78,-119.92,38.67,50.0,0.0001,-0.2261
221.0,49,3,4.18,-64.27,5.61,50.0,0.6821,0.2968
221.0,5,1,-16.14,-118.06,13.86,50.0,0.0017,-0.1265
221.0,50,1,-28.2,-123.24,185.54,50.0,0.0,-0.3606
221.0,51,3,-20.87,-102.48,22.5,50.0,0.0003,-0.1842
221.0,52,3,-9.22,-105.9,6.73,50.0,0.0193,-0.0762
221.0,53,3,-4.76,-94.6,5.98,50.0,0.0858,-0.0221
221.0,54,1,-8.44,-107.6,4.41,50.0,0.0252,-0.0578
221.0,55,1,-24.27,-121.07,76.56,50.0,0.0001,-0.294
221.0,57,3,-20.84,-109.31,22.4,50.0,0.0003,-0.179
221.0,58,3,-10.52,-104.97,7.13,50.0,0.0124,-0.0891
221.0,59,1,-8.64,-124.05,4.5,50.0,0.0236,-0.0581
221.0,60,3,-25.35,-97.86,53.09,50.0,0.0001,-0.2716
221.0,61,3,-15.35,-100.07,10.32,50.0,0.0023,-0.1315
221.0,62,3,-25.3,-110.46,52.5,50.0,0.0001,-0.2615
221.0,64,3,-32.85,-115.5,272.94,50.0,0.0,-0.3803
221.0,65,1,-24.51,-109.63,80.75,50.0,0.0001,-0.3038
221.0,67,3,-36.1,-117.85,570.52,50.0,0.0,-0.3803
221.0,69,1,-28.94,-129.23,219.75,50.0,0.0,-0.3643
221.0,7,3,-27.04,-109.32,75.7,50.0,0.0,-0.3172
221.0,70,3,1.91,-65.6,5.65,50.0,0.4925,0.1898
221.0,71,1,-20.16,-120.78,31.24,50.0,0.0004,-0.1824
221.0,72,3,-12.57,-95.97,8.08,50.0,0.0061,-0.1125
221.0,73,1,-26.14,-129.41,116.57,50.0,0.0,-0.3503
221.0,8,1,-4.71,-47.61,3.28,50.0,0.0872,-0.0512
222.0,0,1,-25.95,-121.68,109.54,50.0,0.0,-0.336
222.0,1,3,-47.38,-63.81,1397.08,50.0,0.0,-0.4252
222.0,10,3,-37.7,-116.33,827.21,50.0,0.0,-0.3922
222.0,13,3,-7.71,-42.34,11.6,50.0,0.0324,-0.1274
222.0,14,3,-3.46,-59.43,11.08,50.0,0.129,-0.0404
222.0,15,1,-37.6,-131.88,1596.32,50.0,0.0,-0.3563
222.0,16,3,-2.85,-58.43,11.04,50.0,0.1548,-0.0251
222.0,17,3,-22.69,-103.51,36.53,50.0,0.0002,-0.2329
222.0,18,3,-25.65,-113.67,61.69,50.0,0.0001,-0.2936
222.0,19,3,-60.0,-58.49,1397.08,50.0,0.0,-0.429
222.0,20,3,1.65,-43.21,10.87,50.0,0.4696,0.1389
222.0,21,3,-25.96,-100.31,65.51,50.0,0.0,-0.3098
222.0,22,3,2.38,-103.3,10.85,50.0,0.5335,0.2169
222.0,23,5,-55.87,-150.0,277.29,50.0,0.0,-0.3514
222.0,24,3,-16.15,-109.77,16.5,50.0,0.0017,-0.1535
222.0,25,5,-32.57,-150.0,50.16,50.0,0.0,-0.2515
222.0,26,3,-60.0,-60.16,1397.08,50.0,0.0,-0.4278
222.0,27,3,1.31,-65.69,10.87,50.0,0.4398,0.1389
222.0,28,3,-17.26,-117.19,18.17,50.0,0.0012,-0.1629
222.0,29,3,-11.08,-94.49,12.56,50.0,0.0102,-0.1238
222.0,3,1,-8.56,-110.57,2.37,50.0,0.0242,-0.0398
222.0,30,3,-9.79,-93.53,12.1,50.0,0.0159,-0.113
222.0,32,3,-24.3,-108.17,48.12,50.0,0.0001,-0.2609
222.0,33,3,-31.49,-115.13,206.18,50.0,0.0,-0.3922
222.0,37,3,-11.85,-91.46,12.91,50.0,0.0078,-0.1324
222.0,38,3,-15.84,-104.24,16.11,50.0,0.0019,-0.1549
222.0,4,3,-14.7,-108.73,14.87,50.0,0.0029,-0.1425
222.0,41,3,-2.5,-62.89,11.02,50.0,0.1714,-0.0118
222.0,42,1,-13.24,-112.55,6.23,50.0,0.0048,-0.0813
222.0,43,3,-5.95,-103.8,11.33,50.0,0.0583,-0.0591
222.0,44,3,-19.47,-102.53,23.06,50.0,0.0005,-0.1899
222.0,46,3,-20.61,-106.53,26.75,50.0,0.0004,-0.2004
222.0,47,3,0.38,-64.42,10.9,50.0,0.3622,0.096
222.0,48,3,-24.22,-124.35,47.43,50.0,0.0001,-0.2578
222.0,50,3,-41.66,-117.66,1397.08,50.0,0.0,-0.3922
222.0,51,3,-19.99,-105.96,24.6,50.0,0.0005,-0.1932
222.0,52,3,-18.83,-99.44,21.38,50.0,0.0007,-0.1853
222.0,53,3,-13.26,-94.85,13.72,50.0,0.0048,-0.1411
222.0,54,3,-6.73,-102.64,11.43,50.0,0.045,-0.0716
222.0,55,3,-17.66,-111.93,18.87,50.0,0.001,-0.1665
222.0,56,3,-2.88,-61.71,11.05,50.0,0.1536,-0.0235
222.0,57,3,-22.04,-108.68,32.97,50.0,0.0002,-0.2187
222.0,58,3,-9.51,-101.32,12.02,50.0,0.0175,-0.1047
222.0,59,3,-12.52,-103.55,13.26,50.0,0.0062,-0.1291
222.0,6,3,1.23,-59.83,10.88,50.0,0.4333,0.1311
222.0,60,3,-15.8,-104.75,16.06,50.0,0.002,-0.1542
222.0,61,3,-5.5,-108.0,11.27,50.0,0.0676,-0.0486
222.0,62,3,-15.12,-108.98,15.28,50.0,0.0025,-0.1456
222.0,64,3,-23.94,-112.99,45.14,50.0,0.0001,-0.2518
222.0,65,1,-25.66,-135.69,102.53,50.0,0.0,-0.3345
222.0,66,3,2.77,-60.52,10.84,50.0,0.5667,0.2048
222.0,67,3,-27.39,-120.67,86.71,50.0,0.0,-0.3525
222.0,69,3,-27.35,-124.79,86.03,50.0,0.0,-0.3509
222.0,7,3,-25.32,-110.95,57.98,50.0,0.0001,-0.2845
222.0,71,3,-18.66,-109.44,20.95,50.0,0.0007,-0.1764
222.0,72,3,-5.7,-104.17,11.29,50.0,0.0632,-0.0548
222.0,73,3,-38.45,-121.98,981.83,50.0,0.0,-0.3922
222.0,9,3,1.14,-43.0,10.88,50.0,0.4249,0.1146
223.0,0,6,-60.0,-150.0,69.32,50.0,0.0,-0.2892
223.0,1,3,-21.0,-84.96,23.13,50.0,0.0003,-0.1989
223.0,10,3,-29.13,-126.44,119.08,50.0,0.0,-0.3761
223.0,11,1,-25.05,-112.35,91.0,50.0,0.0,-0.3259
223.0,13,3,2.54,-55.5,5.74,50.0,0.5471,0.2122
223.0,15,3,-36.09,-123.54,569.21,50.0,0.0,-0.3805
223.0,16,3,-0.45,-57.65,5.82,50.0,0.2979,0.0781
223.0,17,3,-10.65,-108.33,7.28,50.0,0.0118,-0.0883
223.0,18,3,-25.28,-115.99,52.47,50.0,0.0001,-0.2616
223.0,19,3,-14.44,-95.26,9.52,50.0,0.0032,-0.1281
223.0,21,3,-10.05,-108.21,7.07,50.0,0.0145,-0.083
223.0,22,3,-8.5,-106.26,6.65,50.0,0.0247,-0.0689
223.0,23,3,-31.68,-114.44,209.58,50.0,0.0,-0.3805
223.0,24,1,-26.7,-115.3,131.99,50.0,0.0,-0.3522
223.0,25,1,-20.63,-112.7,34.31,50.0,0.0004,-0.19
223.0,27,1,-3.32,-59.8,2.83,50.0,0.1346,-0.0132
223.0,28,3,-23.47,-99.67,36.47,50.0,0.0001,-0.2278
223.0,29,1,-6.76,-120.26,3.56,50.0,0.0445,-0.0358
223.0,3,3,-15.04,-104.43,10.09,50.0,0.0026,-0.1263
223.0,32,1,-25.3,-122.36,96.2,50.0,0.0,-0.3375
223.0,33,3,-25.6,-110.01,55.99,50.0,0.0001,-0.2703
223.0,38,1,-25.01,-119.55,90.2,50.0,0.0,-0.3241
223.0,39,1,-2.29,-43.09,2.71,50.0,0.1824,0.0005
223.0,4,3,-23.57,-113.82,37.21,50.0,0.0001,-0.2224
223.0,41,1,-8.24,-62.94,4.09,50.0,0.027,-0.0862
223.0,42,3,-15.33,-104.29,10.4,50.0,0.0023,-0.1288
223.0,43,3,-16.88,-112.05,12.43,50.0,0.0013,-0.1376
223.0,44,1,-24.16,-117.76,74.55,50.0,0.0001,-0.2884
223.0,45,1,2.19,-39.35,2.39,50.0,0.5163,0.1604
223.0,46,3,-16.23,-105.94,11.49,50.0,0.0017,-0.1349
223.0,48,3,-17.95,-118.95,14.31,50.0,0.0009,-0.1472
223.0,5,1,-14.56,-117.72,10.17,50.0,0.003,-0.1093
223.0,50,3,-35.09,-113.56,453.74,50.0,0.0,-0.3805
223.0,51,1,-20.99,-103.76,37.07,50.0,0.0003,-0.2019
223.0,52,1,-16.65,-99.06,15.07,50.0,0.0015,-0.1385
223.0,54,1,-12.72,-116.72,7.43,50.0,0.0058,-0.0929
223.0,55,3,-19.77,-114.08,18.81,50.0,0.0005,-0.1659
223.0,57,3,-18.03,-104.27,14.48,50.0,0.0009,-0.1521
223.0,58,3,-11.09,-103.83,7.45,50.0,0.0101,-0.0953
223.0,59,1,-23.13,-101.76,59.23,50.0,0.0001,-0.2585
223.0,6,3,-2.11,-55.78,5.89,50.0,0.1917,0.017
223.0,60,3,-17.89,-99.41,14.2,50.0,0.0009,-0.1543
223.0,62,1,-22.89,-113.83,56.24,50.0,0.0001,-0.2454
223.0,64,3,-25.2,-120.05,51.56,50.0,0.0001,-0.2594
223.0,65,1,-21.49,-113.54,41.33,50.0,0.0003,-0.2084
223.0,66,3,-3.29,-57.78,5.96,50.0,0.1357,-0.0154
223.0,67,3,-20.85,-116.37,22.52,50.0,0.0003,-0.179
223.0,68,3,1.92,-57.23,5.75,50.0,0.4934,0.1838
223.0,69,3,-31.96,-124.58,223.4,50.0,0.0,-0.3805
223.0,7,3,-26.3,-115.15,64.8,50.0,0.0,-0.2914
223.0,71,1,-26.61,-124.59,129.34,50.0,0.0,-0.3517
223.0,72,1,-11.35,-113.7,6.03,50.0,0.0093,-0.0812
223.0,73,3,-33.15,-125.86,292.21,50.0,0.0,-0.3805
223.0,8,1,-6.68,-41.4,3.54,50.0,0.0457,-0.0838
223.0,9,3,-7.83,-52.67,6.51,50.0,0.0311,-0.0996
224.0,0,3,-19.67,-111.53,23.0,50.0,0.0005,-0.1842
224.0,1,3,-52.39,-56.69,1396.44,50.0,0.0,-0.429
224.0,10,3,-25.76,-120.57,62.35,50.0,0.0,-0.2942
224.0,11,3,-3.97,-99.9,10.48,50.0,0.1102,-0.0212
224.0,13,3,4.57,-66.13,10.18,50.0,0.7105,0.2958
224.0,14,3,-0.58,-60.68,10.29,50.0,0.2881,0.0555
224.0,15,3,-36.15,-119.03,581.76,50.0,0.0,-0.3909
224.0,16,3,0.2,-62.4,10.27,50.0,0.3472,0.089
224.0,17,3,-25.01,-103.63,54.09,50.0,0.0001,-0.2784
224.0,18,3,-22.37,-112.47,34.06,50.0,0.0002,-0.2203
224.0,19,3,-53.35,-62.34,1396.44,50.0,0.0,-0.425
224.0,20,3,1.19,-35.09,10.24,50.0,0.4293,0.1174
224.0,21,3,-16.85,-112.77,16.86,50.0,0.0014,-0.1567
224.0,22,3,-11.08,-100.28,11.92,50.0,0.0102,-0.1171
224.0,23,1,-24.39,-129.81,76.82,50.0,0.0001,-0.2837
224.0,24,3,-10.09,-106.1,11.56,50.0,0.0143,-0.1042
224.0,25,3,-38.46,-97.97,983.17,50.0,0.0,-0.3995
224.0,26,3,-54.75,-53.22,1396.44,50.0,0.0,-0.4315
224.0,28,3,-18.71,-109.24,20.44,50.0,0.0007,-0.1745
224.0,29,3,-4.04,-109.41,10.49,50.0,0.1077,-0.0161
224.0,3,3,-7.27,-100.12,10.88,50.0,0.0375,-0.0781
224.0,32,3,-14.3,-108.03,13.87,50.0,0.0033,-0.1373
224.0,33,1,-28.27,-120.07,186.65,50.0,0.0,-0.3496
224.0,38,3,-25.23,-107.81,56.37,50.0,0.0001,-0.2811
224.0,4,3,-29.08,-112.73,122.43,50.0,0.0,-0.3862
224.0,40,3,-0.09,-35.78,10.28,50.0,0.3246,0.0607
224.0,42,3,-10.9,-97.6,11.85,50.0,0.0108,-0.1175
224.0,43,3,-9.21,-102.53,11.3,50.0,0.0194,-0.0983
224.0,44,1,-20.48,-131.8,31.55,50.0,0.0004,-0.1733
224.0,46,3,-22.29,-103.15,33.64,50.0,0.0002,-0.224
224.0,48,3,-29.38,-123.37,130.33,50.0,0.0,-0.3878
224.0,50,3,-20.73,-118.0,26.54,50.0,0.0004,-0.1968
224.0,51,3,-13.64,-99.65,13.35,50.0,0.0042,-0.1381
224.0,52,1,-24.26,-133.34,74.53,50.0,0.0001,-0.2785
224.0,54,3,-21.88,-94.48,31.51,50.0,0.0002,-0.2238
224.0,55,3,-14.74,-108.51,14.27,50.0,0.0029,-0.1404
224.0,57,3,-26.56,-109.43,72.96,50.0,0.0,-0.3199
224.0,58,1,-8.17,-109.37,2.37,50.0,0.0277,-0.0386
224.0,59,3,-10.39,-99.04,11.66,50.0,0.0129,-0.112
224.0,6,3,-0.3,-63.29,10.28,50.0,0.3089,0.0688
224.0,60,3,-22.38,-102.26,34.14,50.0,0.0002,-0.2261
224.0,61,3,5.0,-97.2,10.17,50.0,0.7405,0.3371
224.0,62,3,-17.74,-106.77,18.39,50.0,0.001,-0.1669
224.0,64,3,-13.6,-110.64,13.32,50.0,0.0042,-0.1304
224.0,65,4,-25.5,-150.0,49.25,50.0,0.0001,-0.2264
224.0,66,3,-7.35,-51.94,10.89,50.0,0.0365,-0.1136
224.0,67,3,-22.73,-112.23,36.16,50.0,0.0002,-0.2264
224.0,68,3,1.1,-58.17,10.24,50.0,0.422,0.1264
224.0,69,3,-33.49,-120.11,319.95,50.0,0.0,-0.3909
224.0,7,3,-18.28,-101.95,19.48,50.0,0.0008,-0.1755
224.0,71,3,-17.81,-110.51,18.52,50.0,0.001,-0.1653
224.0,72,3,-19.16,-108.68,21.57,50.0,0.0006,-0.1796
224.0,73,3,-39.43,-122.88,1225.81,50.0,0.0,-0.3909
224.0,74,3,0.26,-60.89,10.26,50.0,0.3526,0.0908
224.0,8,3,0.14,-50.44,10.27,50.0,0.3431,0.0782
224.0,9,3,-3.34,-57.53,10.44,50.0,0.1335,-0.0363
225.0,0,3,-24.73,-113.77,46.14,50.0,0.0001,-0.2441
225.0,1,3,-60.0,-52.6,1391.23,50.0,0.0,-0.4194
225.0,10,3,-31.85,-124.3,217.41,50.0,0.0,-0.3784
225.0,11,3,-14.33,-112.39,8.69,50.0,0.0033,-0.1132
225.0,13,3,-2.79,-64.21,5.19,50.0,0.1576,0.0063
225.0,14,3,-0.51,-62.27,5.08,50.0,0.2933,0.0824
225.0,15,3,-34.67,-123.48,411.12,50.0,0.0,-0.3784
225.0,17,3,-9.45,-100.94,6.16,50.0,0.0178,-0.079
225.0,18,3,-34.9,-110.32,433.79,50.0,0.0,-0.3784
225.0,19,3,-55.11,-62.36,1391.23,50.0,0.0,-0.4125
225.0,21,3,-12.88,-103.84,7.63,50.0,0.0054,-0.1063
225.0,22,3,-23.52,-108.25,36.1,50.0,0.0001,-0.2191
225.0,23,1,-19.12,-130.29,25.56,50.0,0.0006,-0.1675
225.0,24,1,-25.64,-112.1,104.46,50.0,0.0,-0.3496
225.0,25,1,-24.75,-117.21,85.71,50.0,0.0001,-0.3165
225.0,26,3,-43.19,-57.23,1391.23,50.0,0.0,-0.4161
225.0,27,1,-0.55,-65.3,3.22,50.0,0.2904,0.0663
225.0,28,3,-19.62,-113.83,17.63,50.0,0.0005,-0.1607
225.0,3,1,-7.11,-109.05,4.34,50.0,0.0396,-0.0449
225.0,32,1,-16.06,-120.56,14.11,50.0,0.0018,-0.1284
225.0,33,1,-18.69,-121.09,23.44,50.0,0.0007,-0.1611
225.0,34,1,-6.19,-100.93,4.07,50.0,0.0538,-0.039
225.0,35,1,-1.72,-100.37,3.32,50.0,0.2137,0.0534
225.0,38,3,-18.54,-110.45,14.85,50.0,0.0008,-0.1494
225.0,4,3,-15.23,-117.24,9.56,50.0,0.0024,-0.1203
225.0,40,3,-2.83,-39.04,5.19,50.0,0.1558,-0.0121
225.0,41,1,-4.1,-61.76,3.63,50.0,0.1056,-0.0326
225.0,42,3,-11.53,-103.72,6.91,50.0,0.0087,-0.0955
225.0,43,1,-4.68,-113.96,3.73,50.0,0.0881,-0.0089
225.0,44,3,-16.31,-109.23,10.87,50.0,0.0016,-0.1297
225.0,45,1,-4.0,-42.46,3.61,50.0,0.1092,-0.0443
225.0,46,3,-5.41,-107.68,5.41,50.0,0.0696,-0.0217
225.0,48,1,-29.71,-127.81,262.48,50.0,0.0,-0.3701
225.0,50,1,-36.12,-126.64,1138.38,50.0,0.0,-0.3715
225.0,51,3,-13.46,-109.36,8.01,50.0,0.0044,-0.1069
225.0,52,3,-21.32,-105.67,23.71,50.0,0.0003,-0.1848
225.0,54,1,-11.38,-103.65,6.73,50.0,0.0092,-0.0902
225.0,55,3,-29.04,-99.03,116.19,50.0,0.0,-0.3814
225.0,57,3,-15.74,-108.97,10.14,50.0,0.002,-0.1252
225.0,59,3,-16.86,-108.69,11.66,50.0,0.0014,-0.1347
225.0,60,3,-23.85,-106.52,38.57,50.0,0.0001,-0.2269
225.0,61,3,-8.65,-108.96,5.95,50.0,0.0235,-0.065
225.0,62,3,-2.53,-106.75,5.18,50.0,0.1701,0.0442
225.0,64,3,-12.54,-116.14,7.42,50.0,0.0061,-0.0992
225.0,65,1,-25.74,-113.15,106.91,50.0,0.0,-0.3501
225.0,66,1,2.31,-61.68,3.06,50.0,0.5268,0.1768
225.0,67,3,-28.07,-122.33,93.78,50.0,0.0,-0.3562
225.0,68,1,-1.28,-57.94,3.28,50.0,0.2411,0.0368
225.0,69,1,-27.63,-125.98,163.65,50.0,0.0,-0.3596
225.0,7,3,-24.12,-112.12,40.72,50.0,0.0001,-0.2301
225.0,71,1,-16.83,-127.15,16.29,50.0,0.0014,-0.1369
225.0,72,1,-15.94,-125.36,13.81,50.0,0.0019,-0.1271
225.0,73,1,-24.79,-128.41,86.55,50.0,0.0,-0.3185
225.0,8,3,-3.65,-51.55,5.25,50.0,0.1215,-0.0254
225.0,9,3,-1.64,-58.66,5.13,50.0,0.2186,0.0381
226.0,0,3,-31.19,-103.55,192.87,50.0,0.0,-0.3963
226.0,1,3,-51.73,-53.14,1396.84,50.0,0.0,-0.4324
226.0,10,3,-35.04,-127.63,453.31,50.0,0.0,-0.3918
226.0,11,3,0.68,-103.79,10.65,50.0,0.3869,0.1384
226.0,14,3,-0.94,-59.52,10.71,50.0,0.2631,0.0392
226.0,15,3,-42.04,-123.58,1396.84,50.0,0.0,-0.3918
226.0,16,3,0.71,-56.99,10.65,50.0,0.389,0.1061
226.0,17,3,-16.42,-105.58,16.63,50.0,0.0016,-0.1578
226.0,18,3,-22.8,-112.03,36.97,50.0,0.0002,-0.2292
226.0,19,3,-54.02,-56.04,1396.84,50.0,0.0,-0.4303
226.0,20,3,3.44,-39.79,10.59,50.0,0.6231,0.2232
226.0,21,3,-4.79,-98.79,10.96,50.0,0.0851,-0.0411
226.0,22,3,-6.59,-105.7,11.17,50.0,0.0471,-0.0665
226.0,23,3,-38.87,-119.45,1079.19,50.0,0.0,-0.3918
226.0,24,1,-22.43,-125.3,49.06,50.0,0.0002,-0.2182
226.0,25,3,-24.67,-103.28,51.18,50.0,0.0001,-0.272
226.0,26,3,-53.08,-51.43,1396.84,50.0,0.0,-0.4336
226.0,27,3,4.91,-63.25,10.57,50.0,0.7345,0.3073
226.0,28,3,-27.53,-114.44,89.07,50.0,0.0,-0.3574
226.0,29,3,-10.51,-99.49,12.1,50.0,0.0124,-0.1143
226.0,3,3,-7.51,-102.64,11.32,50.0,0.0346,-0.081
226.0,30,3,-2.7,-59.81,10.8,50.0,0.1616,-0.019
226.0,32,3,-16.76,-104.7,17.13,50.0,0.0014,-0.1614
226.0,33,3,-20.08,-112.55,24.66,50.0,0.0004,-0.1905
226.0,34,1,-12.03,-124.53,4.97,50.0,0.0073,-0.0731
226.0,35,3,-6.72,-110.25,11.19,50.0,0.0451,-0.0653
226.0,38,3,-14.29,-101.56,14.27,50.0,0.0033,-0.1435
226.0,4,3,-19.54,-103.8,23.01,50.0,0.0005,-0.1888
226.0,40,3,2.15,-42.55,10.62,50.0,0.5136,0.1634
226.0,41,3,-4.71,-58.74,10.95,50.0,0.0873,-0.0681
226.0,42,3,-14.18,-96.27,14.17,50.0,0.0035,-0.1464
226.0,43,3,-4.44,-102.06,10.93,50.0,0.0949,-0.0317
226.0,44,3,-11.44,-99.48,12.47,50.0,0.009,-0.1223
226.0,46,3,-18.78,-104.55,21.02,50.0,0.0007,-0.1803
226.0,47,3,2.01,-96.6,10.62,50.0,0.5011,0.1952
226.0,48,1,-44.58,-137.99,2773.14,50.0,0.0,-0.3582
226.0,50,3,-34.38,-109.61,390.28,50.0,0.0,-0.392
226.0,51,3,-14.0,-104.45,14.03,50.0,0.0037,-0.1392
226.0,52,1,-21.67,-129.54,41.31,50.0,0.0003,-0.1988
226.0,53,3,-1.41,-67.16,10.73,50.0,0.2325,0.0275
226.0,54,1,-1.97,-125.98,0.97,50.0,0.1996,0.0712
226.0,55,3,-17.49,-113.32,18.33,50.0,0.0011,-0.164
226.0,57,3,-20.09,-108.19,24.68,50.0,0.0004,-0.1919
226.0,58,3,-16.03,-84.62,16.1,50.0,0.0018,-0.1695
226.0,59,3,-14.42,-100.53,14.38,50.0,0.0032,-0.1452
226.0,60,3,-10.22,-107.31,12.0,50.0,0.0137,-0.1062
226.0,61,3,-13.56,-89.02,13.69,50.0,0.0043,-0.1467
226.0,62,3,-11.8,-111.36,12.64,50.0,0.0079,-0.1178
226.0,63,3,-2.03,-61.76,10.76,50.0,0.1961,0.0028
226.0,64,3,-17.99,-104.94,19.27,50.0,0.0009,-0.1722
226.0,65,3,-31.95,-110.18,227.73,50.0,0.0,-0.3917
226.0,66,3,-3.02,-51.78,10.82,50.0,0.1473,-0.0335
226.0,67,3,-24.7,-117.27,51.48,50.0,0.0001,-0.2679
226.0,68,3,3.46,-55.79,10.59,50.0,0.6251,0.2356
226.0,69,1,-39.3,-141.14,2357.84,50.0,0.0,-0.3582
226.0,7,3,-22.29,-108.55,34.03,50.0,0.0002,-0.2218
226.0,71,1,-21.56,-134.14,40.23,50.0,0.0003,-0.1961
226.0,72,3,-7.56,-108.63,11.33,50.0,0.0341,-0.0773
226.0,73,3,-33.86,-130.55,348.03,50.0,0.0,-0.3918
226.0,74,1,-9.97,-61.93,3.29,50.0,0.0149,-0.0896
226.0,75,3,-34.15,-90.71,371.25,50.0,0.0,-0.4055
226.0,9,3,0.18,-59.67,10.67,50.0,0.3463,0.0849
227.0,0,1,-28.59,-123.66,202.08,50.0,0.0,-0.3586
227.0,1,3,-60.0,-47.5,1392.85,50.0,0.0,-0.4275
227.0,10,1,-27.65,-131.41,162.87,50.0,0.0,-0.3539
227.0,11,3,-8.78,-97.38,7.6,50.0,0.0225,-0.0824
227.0,13,3,-3.67,-107.54,6.87,50.0,0.121,0.0066
227.0,15,1,-33.09,-127.27,566.21,50.0,0.0,-0.3657
227.0,17,3,-7.95,-102.0,7.42,50.0,0.0298,-0.0699
227.0,18,3,-27.13,-110.78,78.12,50.0,0.0,-0.3246
227.0,19,3,-53.06,-55.14,1392.85,50.0,0.0,-0.4221
227.0,21,3,-18.37,-111.66,16.09,50.0,0.0008,-0.1554
227.0,22,3,-17.37,-103.01,14.12,50.0,0.0011,-0.151
227.0,23,1,-27.88,-130.31,171.75,50.0,0.0,-0.3551
227.0,24,3,-18.92,-109.37,17.36,50.0,0.0007,-0.1613
227.0,25,3,-27.53,-109.07,85.08,50.0,0.0,-0.3412
227.0,26,3,-55.15,-49.38,1392.85,50.0,0.0,-0.4262
227.0,28,3,-30.57,-115.08,164.79,50.0,0.0,-0.3828
227.0,29,3,-11.5,-106.19,8.51,50.0,0.0088,-0.1011
227.0,3,3,-6.8,-101.22,7.22,50.0,0.0439,-0.0558
227.0,32,1,-21.0,-120.18,36.53,50.0,0.0003,-0.1934
227.0,33,1,-28.68,-113.25,206.26,50.0,0.0,-0.3591
227.0,34,1,-9.98,-126.43,4.39,50.0,0.0149,-0.0651
227.0,35,3,-4.68,-109.12,6.96,50.0,0.0881,-0.0146
227.0,37,3,2.43,-59.52,6.62,50.0,0.5376,0.2057
227.0,38,3,-10.26,-113.17,8.03,50.0,0.0135,-0.0877
227.0,4,3,-24.37,-106.58,44.48,50.0,0.0001,-0.2458
227.0,40,3,1.65,-43.96,6.64,50.0,0.4694,0.1572
227.0,42,3,3.65,-95.6,6.6,50.0,0.6409,0.2901
227.0,43,3,-10.24,-98.32,8.02,50.0,0.0136,-0.0959
227.0,44,3,-20.85,-100.52,23.43,50.0,0.0003,-0.19
227.0,46,1,-15.44,-107.4,11.33,50.0,0.0022,-0.1155
227.0,47,3,-6.37,-95.43,7.15,50.0,0.0507,-0.0537
227.0,48,3,-24.43,-125.82,45.0,50.0,0.0001,-0.2447
227.0,50,1,-26.44,-117.79,123.88,50.0,0.0,-0.3479
227.0,51,3,-30.59,-110.05,165.43,50.0,0.0,-0.3828
227.0,52,3,-17.66,-110.09,14.65,50.0,0.001,-0.1487
227.0,55,3,-15.48,-109.22,11.46,50.0,0.0022,-0.1306
227.0,56,3,1.14,-63.38,6.65,50.0,0.4257,0.1473
227.0,57,3,-14.35,-107.95,10.33,50.0,0.0033,-0.1225
227.0,58,1,-12.08,-110.24,6.1,50.0,0.0072,-0.0832
227.0,59,3,-20.36,-99.57,21.6,50.0,0.0004,-0.1844
227.0,6,1,3.95,-64.82,1.71,50.0,0.6641,0.2547
227.0,60,3,-16.23,-102.76,12.37,50.0,0.0017,-0.1413
227.0,62,3,-29.31,-104.57,124.89,50.0,0.0,-0.3832
227.0,63,1,4.0,-63.97,1.71,50.0,0.6679,0.2561
227.0,64,3,-12.63,-123.1,9.1,50.0,0.0059,-0.1076
227.0,65,1,-22.72,-118.16,53.55,50.0,0.0002,-0.2361
227.0,67,3,-29.87,-119.2,141.01,50.0,0.0,-0.3822
227.0,69,3,-38.46,-131.45,978.96,50.0,0.0,-0.3829
227.0,7,3,-22.17,-111.24,29.43,50.0,0.0002,-0.202
227.0,71,1,-9.1,-122.71,3.88,50.0,0.0202,-0.0569
227.0,72,3,-5.48,-105.21,7.04,50.0,0.0679,-0.0325
227.0,73,2,-35.95,-150.0,1090.85,50.0,0.0,-0.3507
227.0,74,1,-3.58,-67.35,2.25,50.0,0.1241,-0.0095
227.0,75,3,-25.19,-105.54,52.36,50.0,0.0001,-0.2665
228.0,0,3,-29.52,-110.64,131.89,50.0,0.0,-0.3831
228.0,1,3,-60.0,-40.71,1393.98,50.0,0.0,-0.4351
228.0,10,1,-36.97,-128.12,1380.38,50.0,0.0,-0.3644
228.0,11,3,-10.74,-99.27,9.33,50.0,0.0114,-0.1046
228.0,13,1,-14.68,-117.24,9.52,50.0,0.0029,-0.1044
228.0,15,3,-38.12,-120.84,907.38,50.0,0.0,-0.3856
228.0,16,3,2.06,-62.1,7.76,50.0,0.5049,0.1846
228.0,17,3,-4.27,-108.99,8.05,50.0,0.1003,-0.0111
228.0,18,3,-25.67,-112.66,58.82,50.0,0.0001,-0.2813
228.0,19,3,-57.19,-52.46,1393.98,50.0,0.0,-0.4267
